Instrument:  EduRaman Pro
The Light Source Type:  532.08nm laser/Tungsten lamp
Detector:  ERAM7X-1
Laser Power(%):  100%
Grating(g/mm):  1200
Slit Width:  50μm
Objective:  10x / 0.3NA
Acq. time(ms):  1000
Accumulation:  1
Spectra_type:  0-2000cm⁻¹
TimeSeq:  5
TimeCycle(ms):  100
Temperature:  -0.3℃
pixel(2026/03/27 10:33:40)	wavelength(2026/03/27 10:33:40)	wavenumber(2026/03/27 10:33:40)	ramanshift(2026/03/27 10:33:40)	intensity(2026/03/27 10:33:40)
54	540.130	18514.06	280.11	441.000
55	540.210	18511.33	282.83	435.000
56	540.289	18508.60	285.56	430.000
57	540.369	18505.88	288.29	458.000
58	540.448	18503.15	291.02	458.000
59	540.528	18500.43	293.74	453.000
60	540.608	18497.70	296.46	459.000
61	540.687	18494.98	299.19	451.000
62	540.767	18492.25	301.91	439.000
63	540.847	18489.53	304.63	462.000
64	540.926	18486.81	307.36	464.000
65	541.006	18484.09	310.08	471.000
66	541.085	18481.37	312.80	449.000
67	541.165	18478.65	315.52	441.000
68	541.245	18475.93	318.23	437.000
69	541.324	18473.21	320.95	452.000
70	541.404	18470.50	323.67	467.000
71	541.484	18467.78	326.38	460.000
72	541.563	18465.07	329.10	467.000
73	541.643	18462.35	331.81	434.000
74	541.722	18459.64	334.53	442.000
75	541.802	18456.93	337.24	435.000
76	541.882	18454.21	339.95	471.000
77	541.961	18451.50	342.67	473.000
78	542.041	18448.79	345.38	457.000
79	542.121	18446.08	348.09	444.000
80	542.200	18443.37	350.80	457.000
81	542.280	18440.66	353.50	459.000
82	542.359	18437.96	356.21	460.000
83	542.439	18435.25	358.92	466.000
84	542.519	18432.54	361.62	472.000
85	542.598	18429.84	364.33	474.000
86	542.678	18427.13	367.03	454.000
87	542.758	18424.43	369.74	463.000
88	542.837	18421.72	372.44	455.000
89	542.917	18419.02	375.14	478.000
90	542.997	18416.32	377.85	478.000
91	543.076	18413.62	380.55	455.000
92	543.156	18410.92	383.25	452.000
93	543.236	18408.22	385.95	465.000
94	543.315	18405.52	388.64	469.000
95	543.395	18402.82	391.34	484.000
96	543.475	18400.13	394.04	471.000
97	543.554	18397.43	396.74	459.000
98	543.634	18394.74	399.43	471.000
99	543.713	18392.04	402.13	483.000
100	543.793	18389.35	404.82	489.000
101	543.873	18386.65	407.51	492.000
102	543.952	18383.96	410.21	507.000
103	544.032	18381.27	412.90	501.000
104	544.112	18378.58	415.59	504.000
105	544.191	18375.89	418.28	498.000
106	544.271	18373.20	420.97	507.000
107	544.351	18370.51	423.66	510.000
108	544.430	18367.82	426.34	518.000
109	544.510	18365.13	429.03	480.000
110	544.590	18362.45	431.72	493.000
111	544.669	18359.76	434.40	511.000
112	544.749	18357.08	437.09	523.000
113	544.829	18354.39	439.77	515.000
114	544.908	18351.71	442.46	487.000
115	544.988	18349.03	445.14	490.000
116	545.068	18346.35	447.82	511.000
117	545.147	18343.66	450.50	508.000
118	545.227	18340.98	453.18	496.000
119	545.307	18338.30	455.86	479.000
120	545.386	18335.63	458.54	460.000
121	545.466	18332.95	461.22	476.000
122	545.546	18330.27	463.90	484.000
123	545.625	18327.59	466.57	495.000
124	545.705	18324.92	469.25	488.000
125	545.785	18322.24	471.92	505.000
126	545.864	18319.57	474.60	468.000
127	545.944	18316.89	477.27	475.000
128	546.024	18314.22	479.94	466.000
129	546.103	18311.55	482.62	501.000
130	546.183	18308.88	485.29	508.000
131	546.263	18306.21	487.96	492.000
132	546.342	18303.54	490.63	477.000
133	546.422	18300.87	493.30	482.000
134	546.502	18298.20	495.97	463.000
135	546.582	18295.53	498.63	475.000
136	546.661	18292.87	501.30	482.000
137	546.741	18290.20	503.97	476.000
138	546.821	18287.53	506.63	479.000
139	546.900	18284.87	509.30	473.000
140	546.980	18282.21	511.96	463.000
141	547.060	18279.54	514.62	468.000
142	547.139	18276.88	517.29	474.000
143	547.219	18274.22	519.95	499.000
144	547.299	18271.56	522.61	485.000
145	547.378	18268.90	525.27	472.000
146	547.458	18266.24	527.93	507.000
147	547.538	18263.58	530.59	502.000
148	547.617	18260.92	533.24	505.000
149	547.697	18258.26	535.90	469.000
150	547.777	18255.61	538.56	460.000
151	547.857	18252.95	541.21	466.000
152	547.936	18250.30	543.87	476.000
153	548.016	18247.64	546.52	490.000
154	548.096	18244.99	549.18	479.000
155	548.175	18242.34	551.83	502.000
156	548.255	18239.69	554.48	480.000
157	548.335	18237.03	557.13	464.000
158	548.414	18234.38	559.78	474.000
159	548.494	18231.73	562.43	491.000
160	548.574	18229.09	565.08	501.000
161	548.654	18226.44	567.73	499.000
162	548.733	18223.79	570.38	495.000
163	548.813	18221.14	573.02	486.000
164	548.893	18218.50	575.67	488.000
165	548.972	18215.85	578.31	490.000
166	549.052	18213.21	580.96	499.000
167	549.132	18210.56	583.60	475.000
168	549.212	18207.92	586.25	461.000
169	549.291	18205.28	588.89	457.000
170	549.371	18202.64	591.53	462.000
171	549.451	18200.00	594.17	475.000
172	549.530	18197.36	596.81	480.000
173	549.610	18194.72	599.45	461.000
174	549.690	18192.08	602.09	461.000
175	549.770	18189.44	604.73	443.000
176	549.849	18186.80	607.36	458.000
177	549.929	18184.17	610.00	471.000
178	550.009	18181.53	612.63	439.000
179	550.088	18178.90	615.27	423.000
180	550.168	18176.26	617.90	422.000
181	550.248	18173.63	620.54	432.000
182	550.328	18171.00	623.17	446.000
183	550.407	18168.36	625.80	424.000
184	550.487	18165.73	628.43	421.000
185	550.567	18163.10	631.06	439.000
186	550.646	18160.47	633.69	441.000
187	550.726	18157.84	636.32	426.000
188	550.806	18155.22	638.95	406.000
189	550.886	18152.59	641.58	391.000
190	550.965	18149.96	644.20	396.000
191	551.045	18147.34	646.83	433.000
192	551.125	18144.71	649.46	429.000
193	551.205	18142.09	652.08	413.000
194	551.284	18139.46	654.70	391.000
195	551.364	18136.84	657.33	372.000
196	551.444	18134.22	659.95	415.000
197	551.523	18131.60	662.57	409.000
198	551.603	18128.98	665.19	405.000
199	551.683	18126.35	667.81	388.000
200	551.763	18123.74	670.43	387.000
201	551.842	18121.12	673.05	364.000
202	551.922	18118.50	675.67	383.000
203	552.002	18115.88	678.28	375.000
204	552.082	18113.27	680.90	399.000
205	552.161	18110.65	683.52	357.000
206	552.241	18108.03	686.13	360.000
207	552.321	18105.42	688.75	349.000
208	552.401	18102.81	691.36	371.000
209	552.480	18100.19	693.97	375.000
210	552.560	18097.58	696.58	379.000
211	552.640	18094.97	699.20	365.000
212	552.719	18092.36	701.81	350.000
213	552.799	18089.75	704.42	341.000
214	552.879	18087.14	707.02	339.000
215	552.959	18084.53	709.63	356.000
216	553.038	18081.93	712.24	361.000
217	553.118	18079.32	714.85	350.000
218	553.198	18076.71	717.45	344.000
219	553.278	18074.11	720.06	334.000
220	553.357	18071.50	722.66	360.000
221	553.437	18068.90	725.27	359.000
222	553.517	18066.30	727.87	360.000
223	553.597	18063.69	730.47	343.000
224	553.676	18061.09	733.08	344.000
225	553.756	18058.49	735.68	359.000
226	553.836	18055.89	738.28	381.000
227	553.916	18053.29	740.88	356.000
228	553.995	18050.69	743.48	345.000
229	554.075	18048.09	746.07	333.000
230	554.155	18045.50	748.67	355.000
231	554.235	18042.90	751.27	345.000
232	554.314	18040.30	753.86	370.000
233	554.394	18037.71	756.46	374.000
234	554.474	18035.11	759.05	370.000
235	554.554	18032.52	761.65	351.000
236	554.633	18029.93	764.24	331.000
237	554.713	18027.33	766.83	365.000
238	554.793	18024.74	769.42	371.000
239	554.873	18022.15	772.02	363.000
240	554.952	18019.56	774.61	347.000
241	555.032	18016.97	777.19	348.000
242	555.112	18014.38	779.78	352.000
243	555.192	18011.79	782.37	389.000
244	555.272	18009.21	784.96	394.000
245	555.351	18006.62	787.55	378.000
246	555.431	18004.04	790.13	383.000
247	555.511	18001.45	792.72	380.000
248	555.591	17998.87	795.30	413.000
249	555.670	17996.28	797.88	423.000
250	555.750	17993.70	800.47	399.000
251	555.830	17991.12	803.05	385.000
252	555.910	17988.54	805.63	351.000
253	555.989	17985.95	808.21	380.000
254	556.069	17983.37	810.79	378.000
255	556.149	17980.80	813.37	384.000
256	556.229	17978.22	815.95	335.000
257	556.308	17975.64	818.53	329.000
258	556.388	17973.06	821.10	333.000
259	556.468	17970.49	823.68	333.000
260	556.548	17967.91	826.26	355.000
261	556.628	17965.33	828.83	343.000
262	556.707	17962.76	831.41	344.000
263	556.787	17960.19	833.98	316.000
264	556.867	17957.61	836.55	307.000
265	556.947	17955.04	839.12	324.000
266	557.026	17952.47	841.70	331.000
267	557.106	17949.90	844.27	335.000
268	557.186	17947.33	846.84	350.000
269	557.266	17944.76	849.41	332.000
270	557.346	17942.19	851.97	320.000
271	557.425	17939.62	854.54	303.000
272	557.505	17937.06	857.11	325.000
273	557.585	17934.49	859.68	337.000
274	557.665	17931.93	862.24	330.000
275	557.744	17929.36	864.81	307.000
276	557.824	17926.80	867.37	314.000
277	557.904	17924.23	869.93	325.000
278	557.984	17921.67	872.50	334.000
279	558.064	17919.11	875.06	336.000
280	558.143	17916.55	877.62	325.000
281	558.223	17913.99	880.18	340.000
282	558.303	17911.43	882.74	310.000
283	558.383	17908.87	885.30	320.000
284	558.462	17906.31	887.86	328.000
285	558.542	17903.75	890.42	315.000
286	558.622	17901.19	892.97	349.000
287	558.702	17898.64	895.53	352.000
288	558.782	17896.08	898.08	354.000
289	558.861	17893.53	900.64	347.000
290	558.941	17890.97	903.19	331.000
291	559.021	17888.42	905.75	332.000
292	559.101	17885.87	908.30	358.000
293	559.180	17883.31	910.85	382.000
294	559.260	17880.76	913.40	400.000
295	559.340	17878.21	915.95	385.000
296	559.420	17875.66	918.50	366.000
297	559.500	17873.11	921.05	344.000
298	559.579	17870.56	923.60	346.000
299	559.659	17868.02	926.15	363.000
300	559.739	17865.47	928.70	374.000
301	559.819	17862.92	931.24	367.000
302	559.899	17860.38	933.79	364.000
303	559.978	17857.83	936.33	366.000
304	560.058	17855.29	938.88	372.000
305	560.138	17852.74	941.42	382.000
306	560.218	17850.20	943.96	383.000
307	560.298	17847.66	946.51	388.000
308	560.377	17845.12	949.05	365.000
309	560.457	17842.58	951.59	357.000
310	560.537	17840.04	954.13	361.000
311	560.617	17837.50	956.67	346.000
312	560.697	17834.96	959.21	380.000
313	560.776	17832.42	961.74	389.000
314	560.856	17829.88	964.28	376.000
315	560.936	17827.35	966.82	360.000
316	561.016	17824.81	969.35	373.000
317	561.096	17822.28	971.89	388.000
318	561.175	17819.74	974.42	387.000
319	561.255	17817.21	976.96	397.000
320	561.335	17814.68	979.49	377.000
321	561.415	17812.14	982.02	372.000
322	561.495	17809.61	984.55	395.000
323	561.574	17807.08	987.08	421.000
324	561.654	17804.55	989.61	404.000
325	561.734	17802.02	992.14	398.000
326	561.814	17799.49	994.67	383.000
327	561.894	17796.97	997.20	408.000
328	561.973	17794.44	999.73	427.000
329	562.053	17791.91	1002.25	423.000
330	562.133	17789.39	1004.78	383.000
331	562.213	17786.86	1007.30	369.000
332	562.293	17784.34	1009.83	395.000
333	562.372	17781.81	1012.35	427.000
334	562.452	17779.29	1014.88	409.000
335	562.532	17776.77	1017.40	384.000
336	562.612	17774.25	1019.92	406.000
337	562.692	17771.73	1022.44	420.000
338	562.771	17769.21	1024.96	419.000
339	562.851	17766.69	1027.48	431.000
340	562.931	17764.17	1030.00	406.000
341	563.011	17761.65	1032.52	412.000
342	563.091	17759.13	1035.03	441.000
343	563.170	17756.61	1037.55	458.000
344	563.250	17754.10	1040.07	456.000
345	563.330	17751.58	1042.58	428.000
346	563.410	17749.07	1045.10	442.000
347	563.490	17746.56	1047.61	438.000
348	563.569	17744.04	1050.12	467.000
349	563.649	17741.53	1052.64	469.000
350	563.729	17739.02	1055.15	486.000
351	563.809	17736.51	1057.66	469.000
352	563.889	17734.00	1060.17	472.000
353	563.969	17731.49	1062.68	479.000
354	564.048	17728.98	1065.19	484.000
355	564.128	17726.47	1067.70	507.000
356	564.208	17723.96	1070.20	510.000
357	564.288	17721.45	1072.71	522.000
358	564.368	17718.95	1075.22	487.000
359	564.447	17716.44	1077.72	503.000
360	564.527	17713.94	1080.23	498.000
361	564.607	17711.43	1082.73	511.000
362	564.687	17708.93	1085.24	539.000
363	564.767	17706.43	1087.74	513.000
364	564.846	17703.93	1090.24	504.000
365	564.926	17701.42	1092.74	506.000
366	565.006	17698.92	1095.24	526.000
367	565.086	17696.42	1097.74	523.000
368	565.166	17693.92	1100.24	506.000
369	565.246	17691.43	1102.74	485.000
370	565.325	17688.93	1105.24	480.000
371	565.405	17686.43	1107.73	477.000
372	565.485	17683.93	1110.23	526.000
373	565.565	17681.44	1112.73	505.000
374	565.645	17678.94	1115.22	491.000
375	565.724	17676.45	1117.72	466.000
376	565.804	17673.96	1120.21	462.000
377	565.884	17671.46	1122.70	442.000
378	565.964	17668.97	1125.20	455.000
379	566.044	17666.48	1127.69	454.000
380	566.124	17663.99	1130.18	465.000
381	566.203	17661.50	1132.67	440.000
382	566.283	17659.01	1135.16	422.000
383	566.363	17656.52	1137.65	426.000
384	566.443	17654.03	1140.13	407.000
385	566.523	17651.54	1142.62	427.000
386	566.602	17649.06	1145.11	423.000
387	566.682	17646.57	1147.59	425.000
388	566.762	17644.09	1150.08	394.000
389	566.842	17641.60	1152.56	392.000
390	566.922	17639.12	1155.05	416.000
391	567.002	17636.63	1157.53	438.000
392	567.081	17634.15	1160.01	427.000
393	567.161	17631.67	1162.50	430.000
394	567.241	17629.19	1164.98	455.000
395	567.321	17626.71	1167.46	470.000
396	567.401	17624.23	1169.94	499.000
397	567.481	17621.75	1172.42	479.000
398	567.560	17619.27	1174.90	451.000
399	567.640	17616.79	1177.37	448.000
400	567.720	17614.32	1179.85	438.000
401	567.800	17611.84	1182.33	437.000
402	567.880	17609.36	1184.80	421.000
403	567.960	17606.89	1187.28	388.000
404	568.039	17604.41	1189.75	372.000
405	568.119	17601.94	1192.23	355.000
406	568.199	17599.47	1194.70	365.000
407	568.279	17597.00	1197.17	358.000
408	568.359	17594.52	1199.64	352.000
409	568.438	17592.05	1202.11	345.000
410	568.518	17589.58	1204.58	327.000
411	568.598	17587.11	1207.05	365.000
412	568.678	17584.64	1209.52	388.000
413	568.758	17582.18	1211.99	408.000
414	568.838	17579.71	1214.46	414.000
415	568.917	17577.24	1216.92	414.000
416	568.997	17574.78	1219.39	422.000
417	569.077	17572.31	1221.86	395.000
418	569.157	17569.85	1224.32	369.000
419	569.237	17567.38	1226.78	347.000
420	569.317	17564.92	1229.25	321.000
421	569.396	17562.46	1231.71	325.000
422	569.476	17559.99	1234.17	330.000
423	569.556	17557.53	1236.63	352.000
424	569.636	17555.07	1239.09	306.000
425	569.716	17552.61	1241.55	302.000
426	569.796	17550.15	1244.01	299.000
427	569.875	17547.69	1246.47	322.000
428	569.955	17545.24	1248.93	327.000
429	570.035	17542.78	1251.39	339.000
430	570.115	17540.32	1253.84	334.000
431	570.195	17537.87	1256.30	309.000
432	570.275	17535.41	1258.75	310.000
433	570.354	17532.96	1261.21	310.000
434	570.434	17530.50	1263.66	326.000
435	570.514	17528.05	1266.12	334.000
436	570.594	17525.60	1268.57	311.000
437	570.674	17523.15	1271.02	319.000
438	570.754	17520.70	1273.47	321.000
439	570.833	17518.25	1275.92	336.000
440	570.913	17515.80	1278.37	346.000
441	570.993	17513.35	1280.82	362.000
442	571.073	17510.90	1283.27	366.000
443	571.153	17508.45	1285.72	375.000
444	571.233	17506.00	1288.16	398.000
445	571.312	17503.56	1290.61	395.000
446	571.392	17501.11	1293.05	456.000
447	571.472	17498.67	1295.50	431.000
448	571.552	17496.22	1297.94	427.000
449	571.632	17493.78	1300.39	390.000
450	571.712	17491.34	1302.83	343.000
451	571.791	17488.89	1305.27	334.000
452	571.871	17486.45	1307.71	340.000
453	571.951	17484.01	1310.16	351.000
454	572.031	17481.57	1312.60	337.000
455	572.111	17479.13	1315.03	323.000
456	572.191	17476.69	1317.47	321.000
457	572.270	17474.25	1319.91	322.000
458	572.350	17471.82	1322.35	349.000
459	572.430	17469.38	1324.79	349.000
460	572.510	17466.94	1327.22	344.000
461	572.590	17464.51	1329.66	342.000
462	572.670	17462.07	1332.09	345.000
463	572.750	17459.64	1334.53	370.000
464	572.829	17457.21	1336.96	412.000
465	572.909	17454.77	1339.39	390.000
466	572.989	17452.34	1341.82	371.000
467	573.069	17449.91	1344.26	375.000
468	573.149	17447.48	1346.69	368.000
469	573.229	17445.05	1349.12	399.000
470	573.308	17442.62	1351.55	411.000
471	573.388	17440.19	1353.98	429.000
472	573.468	17437.76	1356.40	439.000
473	573.548	17435.34	1358.83	501.000
474	573.628	17432.91	1361.26	537.000
475	573.708	17430.48	1363.68	600.000
476	573.787	17428.06	1366.11	591.000
477	573.867	17425.63	1368.53	551.000
478	573.947	17423.21	1370.96	482.000
479	574.027	17420.79	1373.38	468.000
480	574.107	17418.36	1375.80	459.000
481	574.187	17415.94	1378.23	413.000
482	574.266	17413.52	1380.65	396.000
483	574.346	17411.10	1383.07	427.000
484	574.426	17408.68	1385.49	461.000
485	574.506	17406.26	1387.91	474.000
486	574.586	17403.84	1390.32	463.000
487	574.666	17401.42	1392.74	465.000
488	574.745	17399.01	1395.16	462.000
489	574.825	17396.59	1397.58	440.000
490	574.905	17394.17	1399.99	430.000
491	574.985	17391.76	1402.41	404.000
492	575.065	17389.34	1404.82	363.000
493	575.145	17386.93	1407.24	352.000
494	575.225	17384.52	1409.65	380.000
495	575.304	17382.10	1412.06	365.000
496	575.384	17379.69	1414.47	353.000
497	575.464	17377.28	1416.89	334.000
498	575.544	17374.87	1419.30	333.000
499	575.624	17372.46	1421.71	324.000
500	575.704	17370.05	1424.12	348.000
501	575.783	17367.64	1426.52	349.000
502	575.863	17365.23	1428.93	363.000
503	575.943	17362.83	1431.34	336.000
504	576.023	17360.42	1433.75	347.000
505	576.103	17358.01	1436.15	347.000
506	576.183	17355.61	1438.56	370.000
507	576.262	17353.20	1440.96	372.000
508	576.342	17350.80	1443.37	401.000
509	576.422	17348.40	1445.77	367.000
510	576.502	17345.99	1448.17	358.000
511	576.582	17343.59	1450.57	352.000
512	576.662	17341.19	1452.97	346.000
513	576.741	17338.79	1455.38	365.000
514	576.821	17336.39	1457.78	368.000
515	576.901	17333.99	1460.17	336.000
516	576.981	17331.59	1462.57	360.000
517	577.061	17329.20	1464.97	354.000
518	577.141	17326.80	1467.37	385.000
519	577.221	17324.40	1469.76	392.000
520	577.300	17322.01	1472.16	385.000
521	577.380	17319.61	1474.56	362.000
522	577.460	17317.22	1476.95	378.000
523	577.540	17314.82	1479.34	395.000
524	577.620	17312.43	1481.74	421.000
525	577.700	17310.04	1484.13	438.000
526	577.779	17307.64	1486.52	436.000
527	577.859	17305.25	1488.91	431.000
528	577.939	17302.86	1491.30	411.000
529	578.019	17300.47	1493.69	410.000
530	578.099	17298.08	1496.08	383.000
531	578.179	17295.69	1498.47	374.000
532	578.258	17293.31	1500.86	348.000
533	578.338	17290.92	1503.25	355.000
534	578.418	17288.53	1505.63	340.000
535	578.498	17286.15	1508.02	371.000
536	578.578	17283.76	1510.41	366.000
537	578.658	17281.38	1512.79	335.000
538	578.737	17278.99	1515.17	327.000
539	578.817	17276.61	1517.56	354.000
540	578.897	17274.23	1519.94	366.000
541	578.977	17271.84	1522.32	370.000
542	579.057	17269.46	1524.70	345.000
543	579.137	17267.08	1527.09	331.000
544	579.217	17264.70	1529.47	342.000
545	579.296	17262.32	1531.84	363.000
546	579.376	17259.94	1534.22	365.000
547	579.456	17257.56	1536.60	327.000
548	579.536	17255.19	1538.98	331.000
549	579.616	17252.81	1541.36	346.000
550	579.696	17250.43	1543.73	344.000
551	579.775	17248.06	1546.11	371.000
552	579.855	17245.68	1548.48	328.000
553	579.935	17243.31	1550.86	323.000
554	580.015	17240.94	1553.23	336.000
555	580.095	17238.56	1555.60	353.000
556	580.175	17236.19	1557.98	356.000
557	580.254	17233.82	1560.35	350.000
558	580.334	17231.45	1562.72	338.000
559	580.414	17229.08	1565.09	339.000
560	580.494	17226.71	1567.46	346.000
561	580.574	17224.34	1569.83	381.000
562	580.654	17221.97	1572.19	386.000
563	580.733	17219.60	1574.56	372.000
564	580.813	17217.24	1576.93	379.000
565	580.893	17214.87	1579.30	414.000
566	580.973	17212.51	1581.66	449.000
567	581.053	17210.14	1584.03	479.000
568	581.133	17207.78	1586.39	505.000
569	581.212	17205.41	1588.75	523.000
570	581.292	17203.05	1591.12	524.000
571	581.372	17200.69	1593.48	489.000
572	581.452	17198.32	1595.84	464.000
573	581.532	17195.96	1598.20	441.000
574	581.612	17193.60	1600.56	422.000
575	581.691	17191.24	1602.92	417.000
576	581.771	17188.88	1605.28	440.000
577	581.851	17186.53	1607.64	523.000
578	581.931	17184.17	1610.00	662.000
579	582.011	17181.81	1612.36	794.000
580	582.091	17179.45	1614.71	828.000
581	582.170	17177.10	1617.07	769.000
582	582.250	17174.74	1619.42	627.000
583	582.330	17172.39	1621.78	536.000
584	582.410	17170.03	1624.13	473.000
585	582.490	17167.68	1626.48	450.000
586	582.570	17165.33	1628.84	419.000
587	582.650	17162.98	1631.19	378.000
588	582.729	17160.63	1633.54	367.000
589	582.809	17158.27	1635.89	378.000
590	582.889	17155.92	1638.24	370.000
591	582.969	17153.58	1640.59	349.000
592	583.049	17151.23	1642.94	348.000
593	583.129	17148.88	1645.29	331.000
594	583.208	17146.53	1647.64	327.000
595	583.288	17144.18	1649.98	325.000
596	583.368	17141.84	1652.33	346.000
597	583.448	17139.49	1654.67	354.000
598	583.528	17137.15	1657.02	347.000
599	583.608	17134.80	1659.36	322.000
600	583.687	17132.46	1661.71	332.000
601	583.767	17130.12	1664.05	307.000
602	583.847	17127.77	1666.39	351.000
603	583.927	17125.43	1668.73	343.000
604	584.007	17123.09	1671.07	316.000
605	584.086	17120.75	1673.41	317.000
606	584.166	17118.41	1675.75	337.000
607	584.246	17116.07	1678.09	348.000
608	584.326	17113.73	1680.43	333.000
609	584.406	17111.40	1682.77	317.000
610	584.486	17109.06	1685.11	315.000
611	584.565	17106.72	1687.44	312.000
612	584.645	17104.39	1689.78	327.000
613	584.725	17102.05	1692.11	347.000
614	584.805	17099.72	1694.45	327.000
615	584.885	17097.38	1696.78	306.000
616	584.965	17095.05	1699.12	314.000
617	585.044	17092.72	1701.45	340.000
618	585.124	17090.39	1703.78	341.000
619	585.204	17088.06	1706.11	338.000
620	585.284	17085.72	1708.44	316.000
621	585.364	17083.39	1710.77	322.000
622	585.444	17081.07	1713.10	304.000
623	585.523	17078.74	1715.43	334.000
624	585.603	17076.41	1717.76	344.000
625	585.683	17074.08	1720.09	328.000
626	585.763	17071.75	1722.41	319.000
627	585.843	17069.43	1724.74	315.000
628	585.923	17067.10	1727.06	326.000
629	586.002	17064.78	1729.39	327.000
630	586.082	17062.45	1731.71	318.000
631	586.162	17060.13	1734.04	312.000
632	586.242	17057.81	1736.36	306.000
633	586.322	17055.48	1738.68	333.000
634	586.401	17053.16	1741.00	328.000
635	586.481	17050.84	1743.32	340.000
636	586.561	17048.52	1745.65	319.000
637	586.641	17046.20	1747.97	300.000
638	586.721	17043.88	1750.28	322.000
639	586.801	17041.56	1752.60	314.000
640	586.880	17039.25	1754.92	329.000
641	586.960	17036.93	1757.24	329.000
642	587.040	17034.61	1759.55	324.000
643	587.120	17032.30	1761.87	306.000
644	587.200	17029.98	1764.19	308.000
645	587.280	17027.67	1766.50	309.000
646	587.359	17025.35	1768.81	327.000
647	587.439	17023.04	1771.13	313.000
648	587.519	17020.73	1773.44	305.000
649	587.599	17018.41	1775.75	313.000
650	587.679	17016.10	1778.06	322.000
651	587.758	17013.79	1780.37	328.000
652	587.838	17011.48	1782.68	311.000
653	587.918	17009.17	1784.99	305.000
654	587.998	17006.86	1787.30	292.000
655	588.078	17004.55	1789.61	317.000
656	588.158	17002.25	1791.92	344.000
657	588.237	16999.94	1794.23	332.000
658	588.317	16997.63	1796.53	305.000
659	588.397	16995.33	1798.84	305.000
660	588.477	16993.02	1801.14	312.000
661	588.557	16990.72	1803.45	333.000
662	588.636	16988.41	1805.75	319.000
663	588.716	16986.11	1808.06	328.000
664	588.796	16983.81	1810.36	318.000
665	588.876	16981.51	1812.66	317.000
666	588.956	16979.21	1814.96	304.000
667	589.036	16976.90	1817.26	334.000
668	589.115	16974.60	1819.56	337.000
669	589.195	16972.31	1821.86	342.000
670	589.275	16970.01	1824.16	316.000
671	589.355	16967.71	1826.46	309.000
672	589.435	16965.41	1828.76	310.000
673	589.514	16963.11	1831.05	312.000
674	589.594	16960.82	1833.35	344.000
675	589.674	16958.52	1835.64	336.000
676	589.754	16956.23	1837.94	327.000
677	589.834	16953.93	1840.23	315.000
678	589.913	16951.64	1842.53	320.000
679	589.993	16949.35	1844.82	339.000
680	590.073	16947.05	1847.11	338.000
681	590.153	16944.76	1849.40	320.000
682	590.233	16942.47	1851.70	311.000
683	590.313	16940.18	1853.99	312.000
684	590.392	16937.89	1856.28	322.000
685	590.472	16935.60	1858.57	336.000
686	590.552	16933.31	1860.85	329.000
687	590.632	16931.02	1863.14	308.000
688	590.712	16928.74	1865.43	311.000
