bGennerate:0
capture_settings:{"isBlankCap":"0","laser":"100%","nInteCount":"1","nInteTime":"1000000","nTimeCycle":"100","nTimeSeq":"5","objGlass":"10x / 0.3NA","slit":"50μm","spectra_type":"0-2000cm⁻¹"}
Pixel	Wavelength	RamanShift	Value
345	563.330	1042.58	424.000
346	563.410	1045.10	445.000
347	563.490	1047.61	464.000
348	563.569	1050.12	448.000
349	563.649	1052.64	433.000
350	563.729	1055.15	450.000
351	563.809	1057.66	450.000
352	563.889	1060.17	471.000
353	563.969	1062.68	492.000
354	564.048	1065.19	464.000
355	564.128	1067.70	459.000
356	564.208	1070.20	456.000
357	564.288	1072.71	502.000
358	564.368	1075.22	508.000
359	564.447	1077.72	486.000
360	564.527	1080.23	483.000
361	564.607	1082.73	485.000
362	564.687	1085.24	517.000
363	564.767	1087.74	518.000
364	564.846	1090.24	508.000
365	564.926	1092.74	501.000
366	565.006	1095.24	484.000
367	565.086	1097.74	481.000
368	565.166	1100.24	479.000
369	565.246	1102.74	487.000
370	565.325	1105.24	492.000
371	565.405	1107.73	486.000
372	565.485	1110.23	489.000
373	565.565	1112.73	465.000
374	565.645	1115.22	449.000
375	565.724	1117.72	468.000
376	565.804	1120.21	464.000
377	565.884	1122.70	445.000
378	565.964	1125.20	418.000
379	566.044	1127.69	423.000
380	566.124	1130.18	424.000
381	566.203	1132.67	433.000
382	566.283	1135.16	434.000
383	566.363	1137.65	429.000
384	566.443	1140.13	379.000
385	566.523	1142.62	384.000
386	566.602	1145.11	384.000
387	566.682	1147.59	417.000
388	566.762	1150.08	400.000
389	566.842	1152.56	381.000
390	566.922	1155.05	356.000
391	567.002	1157.53	392.000
392	567.081	1160.01	390.000
393	567.161	1162.50	392.000
394	567.241	1164.98	368.000
395	567.321	1167.46	368.000
396	567.401	1169.94	371.000
397	567.481	1172.42	387.000
398	567.560	1174.90	385.000
399	567.640	1177.37	368.000
400	567.720	1179.85	342.000
401	567.800	1182.33	346.000
402	567.880	1184.80	334.000
403	567.960	1187.28	337.000
404	568.039	1189.75	348.000
405	568.119	1192.23	338.000
406	568.199	1194.70	330.000
407	568.279	1197.17	303.000
408	568.359	1199.64	298.000
409	568.438	1202.11	319.000
410	568.518	1204.58	333.000
411	568.598	1207.05	335.000
412	568.678	1209.52	336.000
413	568.758	1211.99	343.000
414	568.838	1214.46	316.000
415	568.917	1216.92	315.000
416	568.997	1219.39	322.000
417	569.077	1221.86	323.000
418	569.157	1224.32	329.000
419	569.237	1226.78	318.000
420	569.317	1229.25	288.000
421	569.396	1231.71	287.000
422	569.476	1234.17	286.000
423	569.556	1236.63	337.000
424	569.636	1239.09	307.000
425	569.716	1241.55	288.000
426	569.796	1244.01	281.000
427	569.875	1246.47	317.000
428	569.955	1248.93	312.000
429	570.035	1251.39	316.000
430	570.115	1253.84	290.000
431	570.195	1256.30	283.000
432	570.275	1258.75	286.000
433	570.354	1261.21	319.000
434	570.434	1263.66	315.000
435	570.514	1266.12	293.000
436	570.594	1268.57	287.000
437	570.674	1271.02	299.000
438	570.754	1273.47	319.000
439	570.833	1275.92	321.000
440	570.913	1278.37	302.000
441	570.993	1280.82	300.000
442	571.073	1283.27	299.000
443	571.153	1285.72	303.000
444	571.233	1288.16	328.000
445	571.312	1290.61	334.000
446	571.392	1293.05	353.000
447	571.472	1295.50	314.000
448	571.552	1297.94	313.000
449	571.632	1300.39	293.000
450	571.712	1302.83	321.000
451	571.791	1305.27	311.000
452	571.871	1307.71	306.000
453	571.951	1310.16	285.000
454	572.031	1312.60	290.000
455	572.111	1315.03	286.000
456	572.191	1317.47	290.000
457	572.270	1319.91	318.000
458	572.350	1322.35	312.000
459	572.430	1324.79	320.000
460	572.510	1327.22	299.000
461	572.590	1329.66	300.000
462	572.670	1332.09	288.000
463	572.750	1334.53	301.000
464	572.829	1336.96	328.000
465	572.909	1339.39	311.000
466	572.989	1341.82	308.000
467	573.069	1344.26	313.000
468	573.149	1346.69	316.000
469	573.229	1349.12	329.000
470	573.308	1351.55	330.000
471	573.388	1353.98	301.000
472	573.468	1356.40	319.000
473	573.548	1358.83	345.000
474	573.628	1361.26	357.000
475	573.708	1363.68	377.000
476	573.787	1366.11	369.000
477	573.867	1368.53	362.000
478	573.947	1370.96	323.000
479	574.027	1373.38	330.000
480	574.107	1375.80	317.000
481	574.187	1378.23	316.000
482	574.266	1380.65	334.000
483	574.346	1383.07	344.000
484	574.426	1385.49	318.000
485	574.506	1387.91	330.000
486	574.586	1390.32	328.000
487	574.666	1392.74	342.000
488	574.745	1395.16	334.000
489	574.825	1397.58	315.000
490	574.905	1399.99	311.000
491	574.985	1402.41	297.000
492	575.065	1404.82	313.000
493	575.145	1407.24	323.000
494	575.225	1409.65	331.000
495	575.304	1412.06	291.000
496	575.384	1414.47	294.000
497	575.464	1416.89	295.000
498	575.544	1419.30	317.000
499	575.624	1421.71	305.000
500	575.704	1424.12	317.000
501	575.783	1426.52	288.000
502	575.863	1428.93	303.000
503	575.943	1431.34	278.000
504	576.023	1433.75	308.000
505	576.103	1436.15	319.000
506	576.183	1438.56	323.000
507	576.262	1440.96	316.000
508	576.342	1443.37	309.000
509	576.422	1445.77	298.000
510	576.502	1448.17	310.000
511	576.582	1450.57	320.000
512	576.662	1452.97	321.000
513	576.741	1455.38	290.000
514	576.821	1457.78	294.000
515	576.901	1460.17	304.000
516	576.981	1462.57	320.000
517	577.061	1464.97	304.000
518	577.141	1467.37	303.000
519	577.221	1469.76	292.000
520	577.300	1472.16	325.000
521	577.380	1474.56	322.000
522	577.460	1476.95	312.000
523	577.540	1479.34	322.000
524	577.620	1481.74	308.000
525	577.700	1484.13	333.000
526	577.779	1486.52	347.000
527	577.859	1488.91	335.000
528	577.939	1491.30	315.000
529	578.019	1493.69	310.000
530	578.099	1496.08	307.000
531	578.179	1498.47	321.000
532	578.258	1500.86	329.000
533	578.338	1503.25	308.000
534	578.418	1505.63	295.000
535	578.498	1508.02	300.000
536	578.578	1510.41	317.000
537	578.658	1512.79	315.000
538	578.737	1515.17	323.000
539	578.817	1517.56	313.000
540	578.897	1519.94	292.000
541	578.977	1522.32	303.000
542	579.057	1524.70	295.000
543	579.137	1527.09	309.000
544	579.217	1529.47	317.000
545	579.296	1531.84	304.000
546	579.376	1534.22	299.000
547	579.456	1536.60	276.000
548	579.536	1538.98	314.000
549	579.616	1541.36	311.000
550	579.696	1543.73	298.000
551	579.775	1546.11	317.000
552	579.855	1548.48	291.000
553	579.935	1550.86	292.000
554	580.015	1553.23	317.000
555	580.095	1555.60	315.000
556	580.175	1557.98	312.000
557	580.254	1560.35	293.000
558	580.334	1562.72	304.000
559	580.414	1565.09	303.000
560	580.494	1567.46	313.000
561	580.574	1569.83	318.000
562	580.654	1572.19	302.000
563	580.733	1574.56	313.000
564	580.813	1576.93	288.000
565	580.893	1579.30	318.000
566	580.973	1581.66	324.000
567	581.053	1584.03	348.000
568	581.133	1586.39	335.000
569	581.212	1588.75	329.000
570	581.292	1591.12	347.000
571	581.372	1593.48	353.000
572	581.452	1595.84	346.000
573	581.532	1598.20	335.000
574	581.612	1600.56	321.000
575	581.691	1602.92	309.000
576	581.771	1605.28	312.000
577	581.851	1607.64	343.000
578	581.931	1610.00	386.000
579	582.011	1612.36	415.000
580	582.091	1614.71	411.000
581	582.170	1617.07	394.000
582	582.250	1619.42	361.000
583	582.330	1621.78	347.000
584	582.410	1624.13	329.000
585	582.490	1626.48	331.000
586	582.570	1628.84	339.000
587	582.650	1631.19	301.000
588	582.729	1633.54	301.000
589	582.809	1635.89	304.000
590	582.889	1638.24	320.000
591	582.969	1640.59	320.000
592	583.049	1642.94	294.000
593	583.129	1645.29	280.000
594	583.208	1647.64	284.000
595	583.288	1649.98	311.000
596	583.368	1652.33	315.000
597	583.448	1654.67	315.000
598	583.528	1657.02	297.000
599	583.608	1659.36	292.000
600	583.687	1661.71	321.000
601	583.767	1664.05	311.000
602	583.847	1666.39	312.000
603	583.927	1668.73	292.000
604	584.007	1671.07	283.000
605	584.086	1673.41	281.000
606	584.166	1675.75	289.000
607	584.246	1678.09	327.000
608	584.326	1680.43	308.000
609	584.406	1682.77	310.000
610	584.486	1685.11	280.000
611	584.565	1687.44	285.000
612	584.645	1689.78	292.000
613	584.725	1692.11	314.000
614	584.805	1694.45	309.000
615	584.885	1696.78	288.000
616	584.965	1699.12	283.000
617	585.044	1701.45	311.000
618	585.124	1703.78	307.000
619	585.204	1706.11	289.000
620	585.284	1708.44	278.000
621	585.364	1710.77	287.000
622	585.444	1713.10	307.000
623	585.523	1715.43	312.000
624	585.603	1717.76	287.000
625	585.683	1720.09	280.000
626	585.763	1722.41	314.000
627	585.843	1724.74	309.000
628	585.923	1727.06	293.000
629	586.002	1729.39	281.000
630	586.082	1731.71	291.000
631	586.162	1734.04	288.000
632	586.242	1736.36	299.000
633	586.322	1738.68	309.000
634	586.401	1741.00	311.000
635	586.481	1743.32	297.000
636	586.561	1745.65	280.000
637	586.641	1747.97	285.000
638	586.721	1750.28	296.000
639	586.801	1752.60	309.000
640	586.880	1754.92	310.000
641	586.960	1757.24	294.000
642	587.040	1759.55	299.000
643	587.120	1761.87	284.000
644	587.200	1764.19	311.000
645	587.280	1766.50	305.000
646	587.359	1768.81	309.000
647	587.439	1771.13	288.000
648	587.519	1773.44	279.000
649	587.599	1775.75	284.000
650	587.679	1778.06	297.000
651	587.758	1780.37	299.000
652	587.838	1782.68	306.000
653	587.918	1784.99	287.000
654	587.998	1787.30	272.000
655	588.078	1789.61	290.000
656	588.158	1791.92	305.000
657	588.237	1794.23	301.000
658	588.317	1796.53	303.000
659	588.397	1798.84	277.000
660	588.477	1801.14	286.000
661	588.557	1803.45	275.000
662	588.636	1805.75	298.000
663	588.716	1808.06	299.000
664	588.796	1810.36	306.000
665	588.876	1812.66	291.000
666	588.956	1814.96	286.000
667	589.036	1817.26	284.000
668	589.115	1819.56	296.000
669	589.195	1821.86	316.000
670	589.275	1824.16	314.000
671	589.355	1826.46	281.000
672	589.435	1828.76	284.000
673	589.514	1831.05	278.000
674	589.594	1833.35	294.000
675	589.674	1835.64	318.000
676	589.754	1837.94	302.000
677	589.834	1840.23	297.000
678	589.913	1842.53	294.000
679	589.993	1844.82	284.000
680	590.073	1847.11	298.000
681	590.153	1849.40	306.000
682	590.233	1851.70	320.000
683	590.313	1853.99	286.000
684	590.392	1856.28	271.000
685	590.472	1858.57	306.000
686	590.552	1860.85	315.000
687	590.632	1863.14	311.000
688	590.712	1865.43	285.000
689	590.791	1867.72	286.000
690	590.871	1870.00	291.000
691	590.951	1872.29	317.000
692	591.031	1874.57	312.000
693	591.111	1876.86	301.000
694	591.190	1879.14	292.000
695	591.270	1881.42	287.000
696	591.350	1883.71	283.000
697	591.430	1885.99	297.000
698	591.510	1888.27	305.000
699	591.589	1890.55	312.000
700	591.669	1892.83	287.000
701	591.749	1895.11	289.000
702	591.829	1897.39	279.000
703	591.909	1899.67	306.000
704	591.988	1901.94	314.000
705	592.068	1904.22	307.000
706	592.148	1906.50	286.000
707	592.228	1908.77	290.000
708	592.308	1911.05	288.000
709	592.387	1913.32	297.000
710	592.467	1915.59	306.000
711	592.547	1917.87	320.000
712	592.627	1920.14	289.000
713	592.707	1922.41	282.000
714	592.786	1924.68	284.000
715	592.866	1926.95	316.000
716	592.946	1929.22	296.000
717	593.026	1931.49	294.000
718	593.106	1933.76	292.000
719	593.185	1936.03	290.000
720	593.265	1938.30	294.000
721	593.345	1940.56	305.000
722	593.425	1942.83	311.000
723	593.505	1945.10	291.000
724	593.584	1947.36	291.000
725	593.664	1949.62	291.000
726	593.744	1951.89	285.000
727	593.824	1954.15	305.000
728	593.903	1956.41	314.000
729	593.983	1958.68	313.000
730	594.063	1960.94	291.000
731	594.143	1963.20	281.000
732	594.223	1965.46	316.000
733	594.302	1967.72	316.000
734	594.382	1969.97	308.000
735	594.462	1972.23	300.000
736	594.542	1974.49	299.000
737	594.622	1976.75	283.000
738	594.701	1979.00	318.000
739	594.781	1981.26	306.000
740	594.861	1983.51	299.000
741	594.941	1985.77	294.000
742	595.020	1988.02	283.000
743	595.100	1990.28	318.000
744	595.180	1992.53	299.000
745	595.260	1994.78	294.000
746	595.340	1997.03	289.000
747	595.419	1999.28	288.000
748	595.499	2001.53	319.000
749	595.579	2003.78	322.000
750	595.659	2006.03	288.000
751	595.739	2008.28	287.000
752	595.818	2010.53	321.000
753	595.898	2012.77	321.000
754	595.978	2015.02	313.000
755	596.058	2017.26	292.000
756	596.137	2019.51	292.000
757	596.217	2021.75	299.000
758	596.297	2024.00	288.000
759	596.377	2026.24	317.000
760	596.456	2028.48	321.000
761	596.536	2030.73	325.000
762	596.616	2032.97	312.000
763	596.696	2035.21	302.000
764	596.776	2037.45	286.000
765	596.855	2039.69	310.000
766	596.935	2041.93	320.000
767	597.015	2044.16	298.000
768	597.095	2046.40	299.000
769	597.174	2048.64	286.000
770	597.254	2050.88	311.000
771	597.334	2053.11	323.000
772	597.414	2055.35	318.000
773	597.493	2057.58	298.000
774	597.573	2059.82	292.000
775	597.653	2062.05	308.000
776	597.733	2064.28	324.000
777	597.813	2066.51	325.000
778	597.892	2068.75	302.000
779	597.972	2070.98	297.000
780	598.052	2073.21	317.000
781	598.132	2075.44	318.000
782	598.211	2077.67	312.000
783	598.291	2079.89	301.000
784	598.371	2082.12	290.000
785	598.451	2084.35	302.000
786	598.530	2086.58	299.000
787	598.610	2088.80	309.000
788	598.690	2091.03	320.000
789	598.770	2093.25	323.000
790	598.849	2095.48	297.000
791	598.929	2097.70	296.000
792	599.009	2099.92	291.000
793	599.089	2102.15	323.000
794	599.168	2104.37	314.000
795	599.248	2106.59	304.000
796	599.328	2108.81	307.000
797	599.408	2111.03	300.000
798	599.487	2113.25	322.000
799	599.567	2115.47	336.000
800	599.647	2117.69	310.000
801	599.727	2119.90	303.000
802	599.806	2122.12	301.000
803	599.886	2124.34	287.000
804	599.966	2126.55	330.000
805	600.046	2128.77	317.000
806	600.125	2130.98	309.000
807	600.205	2133.20	297.000
808	600.285	2135.41	332.000
809	600.365	2137.62	328.000
810	600.444	2139.84	329.000
811	600.524	2142.05	304.000
812	600.604	2144.26	297.000
813	600.684	2146.47	307.000
814	600.763	2148.68	299.000
815	600.843	2150.89	322.000
816	600.923	2153.10	329.000
817	601.003	2155.30	315.000
818	601.082	2157.51	319.000
819	601.162	2159.72	314.000
820	601.242	2161.92	304.000
821	601.322	2164.13	316.000
822	601.401	2166.33	324.000
823	601.481	2168.54	327.000
824	601.561	2170.74	328.000
825	601.640	2172.94	306.000
826	601.720	2175.15	305.000
827	601.800	2177.35	297.000
828	601.880	2179.55	317.000
829	601.959	2181.75	336.000
830	602.039	2183.95	329.000
831	602.119	2186.15	304.000
832	602.199	2188.35	307.000
833	602.278	2190.55	314.000
834	602.358	2192.74	318.000
835	602.438	2194.94	331.000
836	602.518	2197.14	330.000
837	602.597	2199.33	304.000
838	602.677	2201.53	293.000
839	602.757	2203.72	298.000
840	602.836	2205.92	319.000
841	602.916	2208.11	319.000
842	602.996	2210.30	312.000
843	603.076	2212.50	301.000
844	603.155	2214.69	299.000
845	603.235	2216.88	299.000
846	603.315	2219.07	298.000
847	603.394	2221.26	325.000
848	603.474	2223.45	328.000
849	603.554	2225.64	305.000
850	603.634	2227.83	299.000
851	603.713	2230.01	310.000
852	603.793	2232.20	313.000
853	603.873	2234.39	328.000
854	603.952	2236.57	323.000
855	604.032	2238.76	303.000
856	604.112	2240.94	288.000
857	604.192	2243.12	315.000
858	604.271	2245.31	313.000
859	604.351	2247.49	315.000
860	604.431	2249.67	307.000
861	604.510	2251.85	308.000
862	604.590	2254.03	306.000
863	604.670	2256.22	310.000
864	604.750	2258.39	317.000
865	604.829	2260.57	312.000
866	604.909	2262.75	326.000
867	604.989	2264.93	324.000
868	605.068	2267.11	312.000
869	605.148	2269.28	304.000
870	605.228	2271.46	312.000
871	605.307	2273.64	315.000
872	605.387	2275.81	318.000
873	605.467	2277.99	321.000
874	605.547	2280.16	319.000
875	605.626	2282.33	295.000
876	605.706	2284.50	300.000
877	605.786	2286.68	305.000
878	605.865	2288.85	337.000
879	605.945	2291.02	330.000
880	606.025	2293.19	310.000
881	606.104	2295.36	309.000
882	606.184	2297.53	305.000
883	606.264	2299.70	322.000
884	606.343	2301.86	323.000
885	606.423	2304.03	318.000
886	606.503	2306.20	303.000
887	606.583	2308.36	303.000
888	606.662	2310.53	302.000
889	606.742	2312.69	320.000
890	606.822	2314.86	334.000
891	606.901	2317.02	338.000
892	606.981	2319.18	312.000
893	607.061	2321.35	316.000
894	607.140	2323.51	311.000
895	607.220	2325.67	327.000
896	607.300	2327.83	327.000
897	607.379	2329.99	336.000
898	607.459	2332.15	317.000
899	607.539	2334.31	305.000
900	607.618	2336.47	318.000
901	607.698	2338.63	333.000
902	607.778	2340.78	347.000
903	607.857	2342.94	332.000
904	607.937	2345.10	320.000
905	608.017	2347.25	315.000
906	608.096	2349.41	319.000
907	608.176	2351.56	338.000
908	608.256	2353.71	338.000
909	608.335	2355.87	345.000
910	608.415	2358.02	335.000
911	608.495	2360.17	329.000
912	608.574	2362.32	317.000
913	608.654	2364.47	329.000
914	608.734	2366.62	346.000
915	608.813	2368.77	353.000
916	608.893	2370.92	326.000
917	608.973	2373.07	326.000
918	609.052	2375.22	320.000
919	609.132	2377.36	341.000
920	609.212	2379.51	349.000
921	609.291	2381.66	335.000
922	609.371	2383.80	323.000
923	609.451	2385.95	334.000
924	609.530	2388.09	343.000
925	609.610	2390.24	350.000
926	609.690	2392.38	363.000
927	609.769	2394.52	331.000
928	609.849	2396.66	331.000
929	609.929	2398.80	340.000
930	610.008	2400.95	358.000
931	610.088	2403.09	348.000
932	610.168	2405.23	340.000
933	610.247	2407.36	330.000
934	610.327	2409.50	330.000
935	610.406	2411.64	367.000
936	610.486	2413.78	362.000
