bGennerate:0
capture_settings:{"isBlankCap":"0","laser":"100%","nInteCount":"1","nInteTime":"1000000","nTimeCycle":"100","nTimeSeq":"5","objGlass":"10x / 0.3NA","slit":"50μm","spectra_type":"0-2000cm⁻¹"}
Pixel	Wavelength	RamanShift	Value
218	553.198	717.45	330.000
219	553.278	720.06	340.000
220	553.357	722.66	337.000
221	553.437	725.27	353.000
222	553.517	727.87	351.000
223	553.597	730.47	338.000
224	553.676	733.08	322.000
225	553.756	735.68	341.000
226	553.836	738.28	364.000
227	553.916	740.88	352.000
228	553.995	743.48	338.000
229	554.075	746.07	334.000
230	554.155	748.67	332.000
231	554.235	751.27	344.000
232	554.314	753.86	362.000
233	554.394	756.46	355.000
234	554.474	759.05	348.000
235	554.554	761.65	330.000
236	554.633	764.24	324.000
237	554.713	766.83	337.000
238	554.793	769.42	354.000
239	554.873	772.02	358.000
240	554.952	774.61	342.000
241	555.032	777.19	343.000
242	555.112	779.78	342.000
243	555.192	782.37	369.000
244	555.272	784.96	358.000
245	555.351	787.55	370.000
246	555.431	790.13	343.000
247	555.511	792.72	341.000
248	555.591	795.30	335.000
249	555.670	797.88	344.000
250	555.750	800.47	353.000
251	555.830	803.05	352.000
252	555.910	805.63	324.000
253	555.989	808.21	324.000
254	556.069	810.79	331.000
255	556.149	813.37	355.000
256	556.229	815.95	349.000
257	556.308	818.53	349.000
258	556.388	821.10	324.000
259	556.468	823.68	317.000
260	556.548	826.26	319.000
261	556.628	828.83	341.000
262	556.707	831.41	332.000
263	556.787	833.98	314.000
264	556.867	836.55	308.000
265	556.947	839.12	308.000
266	557.026	841.70	316.000
267	557.106	844.27	330.000
268	557.186	846.84	313.000
269	557.266	849.41	306.000
270	557.346	851.97	305.000
271	557.425	854.54	301.000
272	557.505	857.11	321.000
273	557.585	859.68	325.000
274	557.665	862.24	319.000
275	557.744	864.81	306.000
276	557.824	867.37	309.000
277	557.904	869.93	337.000
278	557.984	872.50	337.000
279	558.064	875.06	333.000
280	558.143	877.62	301.000
281	558.223	880.18	302.000
282	558.303	882.74	303.000
283	558.383	885.30	329.000
284	558.462	887.86	352.000
285	558.542	890.42	317.000
286	558.622	892.97	309.000
287	558.702	895.53	324.000
288	558.782	898.08	334.000
289	558.861	900.64	346.000
290	558.941	903.19	339.000
291	559.021	905.75	310.000
292	559.101	908.30	313.000
293	559.180	910.85	316.000
294	559.260	913.40	348.000
295	559.340	915.95	346.000
296	559.420	918.50	338.000
297	559.500	921.05	326.000
298	559.579	923.60	325.000
299	559.659	926.15	352.000
300	559.739	928.70	361.000
301	559.819	931.24	364.000
302	559.899	933.79	337.000
303	559.978	936.33	331.000
304	560.058	938.88	337.000
305	560.138	941.42	366.000
306	560.218	943.96	374.000
307	560.298	946.51	375.000
308	560.377	949.05	352.000
309	560.457	951.59	337.000
310	560.537	954.13	354.000
311	560.617	956.67	367.000
312	560.697	959.21	372.000
313	560.776	961.74	382.000
314	560.856	964.28	365.000
315	560.936	966.82	356.000
316	561.016	969.35	353.000
317	561.096	971.89	369.000
318	561.175	974.42	370.000
319	561.255	976.96	375.000
320	561.335	979.49	371.000
321	561.415	982.02	349.000
322	561.495	984.55	354.000
323	561.574	987.08	395.000
324	561.654	989.61	390.000
325	561.734	992.14	399.000
326	561.814	994.67	377.000
327	561.894	997.20	390.000
328	561.973	999.73	376.000
329	562.053	1002.25	382.000
330	562.133	1004.78	390.000
331	562.213	1007.30	393.000
332	562.293	1009.83	381.000
333	562.372	1012.35	399.000
334	562.452	1014.88	388.000
335	562.532	1017.40	406.000
336	562.612	1019.92	415.000
337	562.692	1022.44	412.000
338	562.771	1024.96	394.000
339	562.851	1027.48	398.000
340	562.931	1030.00	403.000
341	563.011	1032.52	423.000
342	563.091	1035.03	445.000
343	563.170	1037.55	451.000
344	563.250	1040.07	421.000
345	563.330	1042.58	422.000
346	563.410	1045.10	454.000
347	563.490	1047.61	458.000
348	563.569	1050.12	464.000
349	563.649	1052.64	446.000
350	563.729	1055.15	460.000
351	563.809	1057.66	472.000
352	563.889	1060.17	492.000
353	563.969	1062.68	499.000
354	564.048	1065.19	465.000
355	564.128	1067.70	472.000
356	564.208	1070.20	472.000
357	564.288	1072.71	507.000
358	564.368	1075.22	521.000
359	564.447	1077.72	515.000
360	564.527	1080.23	482.000
361	564.607	1082.73	484.000
362	564.687	1085.24	523.000
363	564.767	1087.74	531.000
364	564.846	1090.24	516.000
365	564.926	1092.74	495.000
366	565.006	1095.24	491.000
367	565.086	1097.74	501.000
368	565.166	1100.24	497.000
369	565.246	1102.74	504.000
370	565.325	1105.24	495.000
371	565.405	1107.73	481.000
372	565.485	1110.23	487.000
373	565.565	1112.73	464.000
374	565.645	1115.22	464.000
375	565.724	1117.72	476.000
376	565.804	1120.21	475.000
377	565.884	1122.70	444.000
378	565.964	1125.20	429.000
379	566.044	1127.69	422.000
380	566.124	1130.18	453.000
381	566.203	1132.67	438.000
382	566.283	1135.16	415.000
383	566.363	1137.65	396.000
384	566.443	1140.13	384.000
385	566.523	1142.62	410.000
386	566.602	1145.11	407.000
387	566.682	1147.59	414.000
388	566.762	1150.08	369.000
389	566.842	1152.56	366.000
390	566.922	1155.05	391.000
391	567.002	1157.53	389.000
392	567.081	1160.01	387.000
393	567.161	1162.50	367.000
394	567.241	1164.98	351.000
395	567.321	1167.46	347.000
396	567.401	1169.94	346.000
397	567.481	1172.42	361.000
398	567.560	1174.90	353.000
399	567.640	1177.37	345.000
400	567.720	1179.85	314.000
401	567.800	1182.33	331.000
402	567.880	1184.80	329.000
403	567.960	1187.28	342.000
404	568.039	1189.75	351.000
405	568.119	1192.23	334.000
406	568.199	1194.70	308.000
407	568.279	1197.17	304.000
408	568.359	1199.64	299.000
409	568.438	1202.11	329.000
410	568.518	1204.58	325.000
411	568.598	1207.05	326.000
412	568.678	1209.52	295.000
413	568.758	1211.99	302.000
414	568.838	1214.46	301.000
415	568.917	1216.92	297.000
416	568.997	1219.39	315.000
417	569.077	1221.86	317.000
418	569.157	1224.32	320.000
419	569.237	1226.78	302.000
420	569.317	1229.25	279.000
421	569.396	1231.71	288.000
422	569.476	1234.17	294.000
423	569.556	1236.63	337.000
424	569.636	1239.09	299.000
425	569.716	1241.55	279.000
426	569.796	1244.01	282.000
427	569.875	1246.47	292.000
428	569.955	1248.93	308.000
429	570.035	1251.39	326.000
430	570.115	1253.84	308.000
431	570.195	1256.30	285.000
432	570.275	1258.75	286.000
433	570.354	1261.21	282.000
434	570.434	1263.66	297.000
435	570.514	1266.12	302.000
436	570.594	1268.57	322.000
437	570.674	1271.02	294.000
438	570.754	1273.47	288.000
439	570.833	1275.92	307.000
440	570.913	1278.37	309.000
441	570.993	1280.82	310.000
442	571.073	1283.27	301.000
443	571.153	1285.72	282.000
444	571.233	1288.16	285.000
445	571.312	1290.61	285.000
446	571.392	1293.05	324.000
447	571.472	1295.50	309.000
448	571.552	1297.94	315.000
449	571.632	1300.39	293.000
450	571.712	1302.83	291.000
451	571.791	1305.27	281.000
452	571.871	1307.71	276.000
453	571.951	1310.16	303.000
454	572.031	1312.60	294.000
455	572.111	1315.03	282.000
456	572.191	1317.47	285.000
457	572.270	1319.91	306.000
458	572.350	1322.35	310.000
459	572.430	1324.79	287.000
460	572.510	1327.22	282.000
461	572.590	1329.66	300.000
462	572.670	1332.09	294.000
463	572.750	1334.53	303.000
464	572.829	1336.96	293.000
465	572.909	1339.39	279.000
466	572.989	1341.82	293.000
467	573.069	1344.26	321.000
468	573.149	1346.69	314.000
469	573.229	1349.12	315.000
470	573.308	1351.55	306.000
471	573.388	1353.98	278.000
472	573.468	1356.40	283.000
473	573.548	1358.83	296.000
474	573.628	1361.26	297.000
475	573.708	1363.68	323.000
476	573.787	1366.11	312.000
477	573.867	1368.53	298.000
478	573.947	1370.96	284.000
479	574.027	1373.38	306.000
480	574.107	1375.80	301.000
481	574.187	1378.23	303.000
482	574.266	1380.65	274.000
483	574.346	1383.07	282.000
484	574.426	1385.49	285.000
485	574.506	1387.91	307.000
486	574.586	1390.32	303.000
487	574.666	1392.74	281.000
488	574.745	1395.16	272.000
489	574.825	1397.58	297.000
490	574.905	1399.99	311.000
491	574.985	1402.41	304.000
492	575.065	1404.82	291.000
493	575.145	1407.24	281.000
494	575.225	1409.65	302.000
495	575.304	1412.06	298.000
496	575.384	1414.47	297.000
497	575.464	1416.89	293.000
498	575.544	1419.30	278.000
499	575.624	1421.71	282.000
500	575.704	1424.12	286.000
501	575.783	1426.52	304.000
502	575.863	1428.93	316.000
503	575.943	1431.34	298.000
504	576.023	1433.75	286.000
505	576.103	1436.15	287.000
506	576.183	1438.56	308.000
507	576.262	1440.96	305.000
508	576.342	1443.37	315.000
509	576.422	1445.77	285.000
510	576.502	1448.17	285.000
511	576.582	1450.57	281.000
512	576.662	1452.97	293.000
513	576.741	1455.38	296.000
514	576.821	1457.78	307.000
515	576.901	1460.17	275.000
516	576.981	1462.57	283.000
517	577.061	1464.97	292.000
518	577.141	1467.37	284.000
519	577.221	1469.76	306.000
520	577.300	1472.16	309.000
521	577.380	1474.56	304.000
522	577.460	1476.95	289.000
523	577.540	1479.34	297.000
524	577.620	1481.74	287.000
525	577.700	1484.13	283.000
526	577.779	1486.52	310.000
527	577.859	1488.91	302.000
528	577.939	1491.30	303.000
529	578.019	1493.69	288.000
530	578.099	1496.08	278.000
531	578.179	1498.47	313.000
532	578.258	1500.86	310.000
533	578.338	1503.25	320.000
534	578.418	1505.63	301.000
535	578.498	1508.02	300.000
536	578.578	1510.41	290.000
537	578.658	1512.79	286.000
538	578.737	1515.17	298.000
539	578.817	1517.56	322.000
540	578.897	1519.94	300.000
541	578.977	1522.32	292.000
542	579.057	1524.70	287.000
543	579.137	1527.09	285.000
544	579.217	1529.47	312.000
545	579.296	1531.84	322.000
546	579.376	1534.22	317.000
547	579.456	1536.60	278.000
548	579.536	1538.98	284.000
549	579.616	1541.36	303.000
550	579.696	1543.73	304.000
551	579.775	1546.11	311.000
552	579.855	1548.48	284.000
553	579.935	1550.86	285.000
554	580.015	1553.23	289.000
555	580.095	1555.60	308.000
556	580.175	1557.98	301.000
557	580.254	1560.35	288.000
558	580.334	1562.72	283.000
559	580.414	1565.09	284.000
560	580.494	1567.46	293.000
561	580.574	1569.83	312.000
562	580.654	1572.19	291.000
563	580.733	1574.56	288.000
564	580.813	1576.93	277.000
565	580.893	1579.30	300.000
566	580.973	1581.66	308.000
567	581.053	1584.03	294.000
568	581.133	1586.39	286.000
569	581.212	1588.75	269.000
570	581.292	1591.12	307.000
571	581.372	1593.48	312.000
572	581.452	1595.84	298.000
573	581.532	1598.20	295.000
574	581.612	1600.56	283.000
575	581.691	1602.92	279.000
576	581.771	1605.28	274.000
577	581.851	1607.64	311.000
578	581.931	1610.00	308.000
579	582.011	1612.36	306.000
580	582.091	1614.71	297.000
581	582.170	1617.07	298.000
582	582.250	1619.42	281.000
583	582.330	1621.78	285.000
584	582.410	1624.13	288.000
585	582.490	1626.48	300.000
586	582.570	1628.84	303.000
587	582.650	1631.19	284.000
588	582.729	1633.54	289.000
589	582.809	1635.89	303.000
590	582.889	1638.24	309.000
591	582.969	1640.59	309.000
592	583.049	1642.94	288.000
593	583.129	1645.29	282.000
594	583.208	1647.64	276.000
595	583.288	1649.98	300.000
596	583.368	1652.33	303.000
597	583.448	1654.67	304.000
598	583.528	1657.02	288.000
599	583.608	1659.36	294.000
600	583.687	1661.71	314.000
601	583.767	1664.05	302.000
602	583.847	1666.39	307.000
603	583.927	1668.73	280.000
604	584.007	1671.07	282.000
605	584.086	1673.41	282.000
606	584.166	1675.75	302.000
607	584.246	1678.09	312.000
608	584.326	1680.43	308.000
609	584.406	1682.77	301.000
610	584.486	1685.11	281.000
611	584.565	1687.44	275.000
612	584.645	1689.78	286.000
613	584.725	1692.11	311.000
614	584.805	1694.45	314.000
615	584.885	1696.78	287.000
616	584.965	1699.12	284.000
617	585.044	1701.45	312.000
618	585.124	1703.78	313.000
619	585.204	1706.11	286.000
620	585.284	1708.44	280.000
621	585.364	1710.77	291.000
622	585.444	1713.10	301.000
623	585.523	1715.43	321.000
624	585.603	1717.76	296.000
625	585.683	1720.09	273.000
626	585.763	1722.41	304.000
627	585.843	1724.74	312.000
628	585.923	1727.06	304.000
629	586.002	1729.39	287.000
630	586.082	1731.71	287.000
631	586.162	1734.04	286.000
632	586.242	1736.36	308.000
633	586.322	1738.68	315.000
634	586.401	1741.00	303.000
635	586.481	1743.32	315.000
636	586.561	1745.65	292.000
637	586.641	1747.97	283.000
638	586.721	1750.28	294.000
639	586.801	1752.60	290.000
640	586.880	1754.92	315.000
641	586.960	1757.24	303.000
642	587.040	1759.55	296.000
643	587.120	1761.87	281.000
644	587.200	1764.19	306.000
645	587.280	1766.50	306.000
646	587.359	1768.81	301.000
647	587.439	1771.13	301.000
648	587.519	1773.44	285.000
649	587.599	1775.75	280.000
650	587.679	1778.06	279.000
651	587.758	1780.37	309.000
652	587.838	1782.68	299.000
653	587.918	1784.99	293.000
654	587.998	1787.30	285.000
655	588.078	1789.61	295.000
656	588.158	1791.92	306.000
657	588.237	1794.23	311.000
658	588.317	1796.53	311.000
659	588.397	1798.84	281.000
660	588.477	1801.14	284.000
661	588.557	1803.45	281.000
662	588.636	1805.75	298.000
663	588.716	1808.06	311.000
664	588.796	1810.36	309.000
665	588.876	1812.66	286.000
666	588.956	1814.96	280.000
667	589.036	1817.26	293.000
668	589.115	1819.56	308.000
669	589.195	1821.86	311.000
670	589.275	1824.16	288.000
671	589.355	1826.46	287.000
672	589.435	1828.76	289.000
673	589.514	1831.05	302.000
674	589.594	1833.35	310.000
675	589.674	1835.64	314.000
676	589.754	1837.94	282.000
677	589.834	1840.23	284.000
678	589.913	1842.53	291.000
679	589.993	1844.82	292.000
680	590.073	1847.11	297.000
681	590.153	1849.40	313.000
682	590.233	1851.70	297.000
683	590.313	1853.99	282.000
684	590.392	1856.28	288.000
685	590.472	1858.57	313.000
686	590.552	1860.85	306.000
687	590.632	1863.14	302.000
688	590.712	1865.43	294.000
689	590.791	1867.72	293.000
690	590.871	1870.00	290.000
691	590.951	1872.29	317.000
692	591.031	1874.57	304.000
693	591.111	1876.86	287.000
694	591.190	1879.14	297.000
695	591.270	1881.42	290.000
696	591.350	1883.71	311.000
697	591.430	1885.99	310.000
698	591.510	1888.27	312.000
699	591.589	1890.55	286.000
700	591.669	1892.83	277.000
701	591.749	1895.11	282.000
702	591.829	1897.39	302.000
703	591.909	1899.67	306.000
704	591.988	1901.94	326.000
705	592.068	1904.22	301.000
706	592.148	1906.50	287.000
707	592.228	1908.77	288.000
708	592.308	1911.05	309.000
709	592.387	1913.32	309.000
710	592.467	1915.59	295.000
711	592.547	1917.87	300.000
712	592.627	1920.14	292.000
713	592.707	1922.41	295.000
714	592.786	1924.68	313.000
715	592.866	1926.95	324.000
716	592.946	1929.22	307.000
717	593.026	1931.49	293.000
718	593.106	1933.76	294.000
719	593.185	1936.03	286.000
720	593.265	1938.30	304.000
721	593.345	1940.56	323.000
722	593.425	1942.83	309.000
723	593.505	1945.10	286.000
724	593.584	1947.36	294.000
725	593.664	1949.62	318.000
726	593.744	1951.89	311.000
727	593.824	1954.15	308.000
728	593.903	1956.41	290.000
729	593.983	1958.68	293.000
730	594.063	1960.94	290.000
731	594.143	1963.20	315.000
732	594.223	1965.46	319.000
733	594.302	1967.72	317.000
734	594.382	1969.97	286.000
735	594.462	1972.23	303.000
736	594.542	1974.49	300.000
737	594.622	1976.75	295.000
738	594.701	1979.00	322.000
739	594.781	1981.26	308.000
740	594.861	1983.51	318.000
741	594.941	1985.77	297.000
742	595.020	1988.02	285.000
743	595.100	1990.28	294.000
744	595.180	1992.53	286.000
745	595.260	1994.78	312.000
746	595.340	1997.03	325.000
747	595.419	1999.28	313.000
748	595.499	2001.53	300.000
749	595.579	2003.78	299.000
750	595.659	2006.03	285.000
751	595.739	2008.28	303.000
752	595.818	2010.53	326.000
753	595.898	2012.77	319.000
754	595.978	2015.02	295.000
755	596.058	2017.26	292.000
756	596.137	2019.51	305.000
757	596.217	2021.75	325.000
758	596.297	2024.00	307.000
759	596.377	2026.24	320.000
760	596.456	2028.48	305.000
761	596.536	2030.73	301.000
762	596.616	2032.97	299.000
763	596.696	2035.21	295.000
764	596.776	2037.45	322.000
765	596.855	2039.69	329.000
766	596.935	2041.93	300.000
767	597.015	2044.16	301.000
768	597.095	2046.40	318.000
769	597.174	2048.64	313.000
770	597.254	2050.88	319.000
771	597.334	2053.11	295.000
772	597.414	2055.35	305.000
773	597.493	2057.58	294.000
774	597.573	2059.82	315.000
775	597.653	2062.05	318.000
776	597.733	2064.28	323.000
777	597.813	2066.51	303.000
778	597.892	2068.75	293.000
779	597.972	2070.98	298.000
780	598.052	2073.21	310.000
781	598.132	2075.44	316.000
782	598.211	2077.67	322.000
783	598.291	2079.89	323.000
784	598.371	2082.12	300.000
785	598.451	2084.35	301.000
786	598.530	2086.58	293.000
787	598.610	2088.80	313.000
788	598.690	2091.03	303.000
789	598.770	2093.25	307.000
790	598.849	2095.48	313.000
791	598.929	2097.70	325.000
792	599.009	2099.92	330.000
793	599.089	2102.15	306.000
794	599.168	2104.37	284.000
795	599.248	2106.59	298.000
796	599.328	2108.81	313.000
797	599.408	2111.03	318.000
798	599.487	2113.25	328.000
799	599.567	2115.47	324.000
800	599.647	2117.69	306.000
801	599.727	2119.90	308.000
802	599.806	2122.12	304.000
803	599.886	2124.34	292.000
804	599.966	2126.55	327.000
805	600.046	2128.77	321.000
806	600.125	2130.98	331.000
807	600.205	2133.20	303.000
808	600.285	2135.41	308.000
809	600.365	2137.62	323.000
810	600.444	2139.84	333.000
811	600.524	2142.05	314.000
812	600.604	2144.26	301.000
813	600.684	2146.47	312.000
814	600.763	2148.68	312.000
815	600.843	2150.89	326.000
816	600.923	2153.10	339.000
817	601.003	2155.30	307.000
818	601.082	2157.51	304.000
819	601.162	2159.72	313.000
820	601.242	2161.92	319.000
821	601.322	2164.13	337.000
822	601.401	2166.33	324.000
823	601.481	2168.54	309.000
824	601.561	2170.74	312.000
825	601.640	2172.94	303.000
826	601.720	2175.15	332.000
827	601.800	2177.35	324.000
828	601.880	2179.55	325.000
829	601.959	2181.75	328.000
830	602.039	2183.95	306.000
831	602.119	2186.15	308.000
832	602.199	2188.35	310.000
833	602.278	2190.55	330.000
834	602.358	2192.74	324.000
835	602.438	2194.94	324.000
836	602.518	2197.14	302.000
837	602.597	2199.33	304.000
838	602.677	2201.53	305.000
839	602.757	2203.72	323.000
840	602.836	2205.92	329.000
841	602.916	2208.11	306.000
842	602.996	2210.30	296.000
843	603.076	2212.50	308.000
844	603.155	2214.69	307.000
845	603.235	2216.88	327.000
846	603.315	2219.07	323.000
847	603.394	2221.26	320.000
848	603.474	2223.45	306.000
849	603.554	2225.64	307.000
850	603.634	2227.83	315.000
851	603.713	2230.01	333.000
852	603.793	2232.20	330.000
853	603.873	2234.39	308.000
854	603.952	2236.57	307.000
855	604.032	2238.76	300.000
856	604.112	2240.94	305.000
857	604.192	2243.12	347.000
858	604.271	2245.31	321.000
859	604.351	2247.49	303.000
860	604.431	2249.67	295.000
861	604.510	2251.85	302.000
862	604.590	2254.03	320.000
863	604.670	2256.22	339.000
864	604.750	2258.39	328.000
865	604.829	2260.57	307.000
866	604.909	2262.75	300.000
867	604.989	2264.93	303.000
868	605.068	2267.11	311.000
869	605.148	2269.28	337.000
870	605.228	2271.46	349.000
871	605.307	2273.64	334.000
872	605.387	2275.81	310.000
873	605.467	2277.99	307.000
874	605.547	2280.16	312.000
875	605.626	2282.33	316.000
876	605.706	2284.50	334.000
877	605.786	2286.68	329.000
878	605.865	2288.85	323.000
879	605.945	2291.02	306.000
880	606.025	2293.19	310.000
881	606.104	2295.36	301.000
882	606.184	2297.53	334.000
883	606.264	2299.70	346.000
884	606.343	2301.86	327.000
885	606.423	2304.03	307.000
886	606.503	2306.20	305.000
887	606.583	2308.36	321.000
888	606.662	2310.53	335.000
889	606.742	2312.69	333.000
890	606.822	2314.86	321.000
891	606.901	2317.02	316.000
892	606.981	2319.18	318.000
893	607.061	2321.35	334.000
894	607.140	2323.51	333.000
895	607.220	2325.67	334.000
896	607.300	2327.83	310.000
897	607.379	2329.99	320.000
898	607.459	2332.15	330.000
899	607.539	2334.31	340.000
900	607.618	2336.47	339.000
901	607.698	2338.63	328.000
902	607.778	2340.78	346.000
903	607.857	2342.94	337.000
904	607.937	2345.10	346.000
905	608.017	2347.25	342.000
906	608.096	2349.41	315.000
907	608.176	2351.56	323.000
908	608.256	2353.71	328.000
909	608.335	2355.87	344.000
910	608.415	2358.02	338.000
911	608.495	2360.17	324.000
912	608.574	2362.32	321.000
913	608.654	2364.47	353.000
914	608.734	2366.62	342.000
915	608.813	2368.77	347.000
916	608.893	2370.92	323.000
917	608.973	2373.07	326.000
918	609.052	2375.22	333.000
919	609.132	2377.36	350.000
920	609.212	2379.51	349.000
921	609.291	2381.66	332.000
922	609.371	2383.80	332.000
923	609.451	2385.95	349.000
924	609.530	2388.09	362.000
925	609.610	2390.24	352.000
926	609.690	2392.38	355.000
927	609.769	2394.52	327.000
928	609.849	2396.66	336.000
929	609.929	2398.80	342.000
930	610.008	2400.95	350.000
931	610.088	2403.09	355.000
932	610.168	2405.23	372.000
933	610.247	2407.36	348.000
934	610.327	2409.50	337.000
935	610.406	2411.64	338.000
936	610.486	2413.78	332.000
