bGennerate:0
capture_settings:{"isBlankCap":"0","laser":"100%","nInteCount":"1","nInteTime":"1000000","nTimeCycle":"100","nTimeSeq":"5","objGlass":"10x / 0.3NA","slit":"50μm","spectra_type":"0-2000cm⁻¹"}
Pixel	Wavelength	RamanShift	Value
59	540.528	293.74	944.000
60	540.608	296.46	954.000
61	540.687	299.19	989.000
62	540.767	301.91	963.000
63	540.847	304.63	934.000
64	540.926	307.36	952.000
65	541.006	310.08	971.000
66	541.085	312.80	975.000
67	541.165	315.52	973.000
68	541.245	318.23	963.000
69	541.324	320.95	977.000
70	541.404	323.67	991.000
71	541.484	326.38	1011.000
72	541.563	329.10	1015.000
73	541.643	331.81	988.000
74	541.722	334.53	950.000
75	541.802	337.24	954.000
76	541.882	339.95	930.000
77	541.961	342.67	944.000
78	542.041	345.38	944.000
79	542.121	348.09	953.000
80	542.200	350.80	966.000
81	542.280	353.50	957.000
82	542.359	356.21	954.000
83	542.439	358.92	948.000
84	542.519	361.62	1001.000
85	542.598	364.33	960.000
86	542.678	367.03	931.000
87	542.758	369.74	914.000
88	542.837	372.44	907.000
89	542.917	375.14	913.000
90	542.997	377.85	905.000
91	543.076	380.55	896.000
92	543.156	383.25	894.000
93	543.236	385.95	909.000
94	543.315	388.64	915.000
95	543.395	391.34	962.000
96	543.475	394.04	1007.000
97	543.554	396.74	1085.000
98	543.634	399.43	1252.000
99	543.713	402.13	1490.000
100	543.793	404.82	1826.000
101	543.873	407.51	2121.000
102	543.952	410.21	2356.000
103	544.032	412.90	2448.000
104	544.112	415.59	2474.000
105	544.191	418.28	2517.000
106	544.271	420.97	2436.000
107	544.351	423.66	2240.000
108	544.430	426.34	2081.000
109	544.510	429.03	2050.000
110	544.590	431.72	2296.000
111	544.669	434.40	2612.000
112	544.749	437.09	2792.000
113	544.829	439.77	2698.000
114	544.908	442.46	2298.000
115	544.988	445.14	1948.000
116	545.068	447.82	1623.000
117	545.147	450.50	1450.000
118	545.227	453.18	1396.000
119	545.307	455.86	1319.000
120	545.386	458.54	1317.000
121	545.466	461.22	1320.000
122	545.546	463.90	1281.000
123	545.625	466.57	1269.000
124	545.705	469.25	1219.000
125	545.785	471.92	1184.000
126	545.864	474.60	1105.000
127	545.944	477.27	1098.000
128	546.024	479.94	1074.000
129	546.103	482.62	1115.000
130	546.183	485.29	1123.000
131	546.263	487.96	1115.000
132	546.342	490.63	1054.000
133	546.422	493.30	1000.000
134	546.502	495.97	993.000
135	546.582	498.63	977.000
136	546.661	501.30	1029.000
137	546.741	503.97	1078.000
138	546.821	506.63	1106.000
139	546.900	509.30	1149.000
140	546.980	511.96	1175.000
141	547.060	514.62	1231.000
142	547.139	517.29	1371.000
143	547.219	519.95	1567.000
144	547.299	522.61	1844.000
145	547.378	525.27	2070.000
146	547.458	527.93	2139.000
147	547.538	530.59	1964.000
148	547.617	533.24	1666.000
149	547.697	535.90	1360.000
150	547.777	538.56	1146.000
151	547.857	541.21	1009.000
152	547.936	543.87	934.000
153	548.016	546.52	907.000
154	548.096	549.18	895.000
155	548.175	551.83	904.000
156	548.255	554.48	947.000
157	548.335	557.13	983.000
158	548.414	559.78	997.000
159	548.494	562.43	1012.000
160	548.574	565.08	984.000
161	548.654	567.73	927.000
162	548.733	570.38	965.000
163	548.813	573.02	969.000
164	548.893	575.67	1001.000
165	548.972	578.31	979.000
166	549.052	580.96	934.000
167	549.132	583.60	906.000
168	549.212	586.25	878.000
169	549.291	588.89	837.000
170	549.371	591.53	815.000
171	549.451	594.17	812.000
172	549.530	596.81	790.000
173	549.610	599.45	784.000
174	549.690	602.09	745.000
175	549.770	604.73	728.000
176	549.849	607.36	742.000
177	549.929	610.00	773.000
178	550.009	612.63	760.000
179	550.088	615.27	771.000
180	550.168	617.90	763.000
181	550.248	620.54	781.000
182	550.328	623.17	800.000
183	550.407	625.80	803.000
184	550.487	628.43	792.000
185	550.567	631.06	776.000
186	550.646	633.69	766.000
187	550.726	636.32	715.000
188	550.806	638.95	725.000
189	550.886	641.58	703.000
190	550.965	644.20	726.000
191	551.045	646.83	752.000
192	551.125	649.46	769.000
193	551.205	652.08	813.000
194	551.284	654.70	876.000
195	551.364	657.33	970.000
196	551.444	659.95	1041.000
197	551.523	662.57	1004.000
198	551.603	665.19	914.000
199	551.683	667.81	849.000
200	551.763	670.43	778.000
201	551.842	673.05	758.000
202	551.922	675.67	719.000
203	552.002	678.28	713.000
204	552.082	680.90	684.000
205	552.161	683.52	694.000
206	552.241	686.13	684.000
207	552.321	688.75	715.000
208	552.401	691.36	760.000
209	552.480	693.97	763.000
210	552.560	696.58	786.000
211	552.640	699.20	793.000
212	552.719	701.81	785.000
213	552.799	704.42	764.000
214	552.879	707.02	729.000
215	552.959	709.63	700.000
216	553.038	712.24	680.000
217	553.118	714.85	712.000
218	553.198	717.45	746.000
219	553.278	720.06	853.000
220	553.357	722.66	925.000
221	553.437	725.27	998.000
222	553.517	727.87	1071.000
223	553.597	730.47	1179.000
224	553.676	733.08	1199.000
225	553.756	735.68	1087.000
226	553.836	738.28	918.000
227	553.916	740.88	802.000
228	553.995	743.48	806.000
229	554.075	746.07	896.000
230	554.155	748.67	1041.000
231	554.235	751.27	1143.000
232	554.314	753.86	1146.000
233	554.394	756.46	1239.000
234	554.474	759.05	1207.000
235	554.554	761.65	1042.000
236	554.633	764.24	924.000
237	554.713	766.83	889.000
238	554.793	769.42	951.000
239	554.873	772.02	1050.000
240	554.952	774.61	1158.000
241	555.032	777.19	1228.000
242	555.112	779.78	1309.000
243	555.192	782.37	1450.000
244	555.272	784.96	1679.000
245	555.351	787.55	1969.000
246	555.431	790.13	2285.000
247	555.511	792.72	2686.000
248	555.591	795.30	3016.000
249	555.670	797.88	3214.000
250	555.750	800.47	3159.000
251	555.830	803.05	2827.000
252	555.910	805.63	2375.000
253	555.989	808.21	1935.000
254	556.069	810.79	1589.000
255	556.149	813.37	1332.000
256	556.229	815.95	1152.000
257	556.308	818.53	1093.000
258	556.388	821.10	1068.000
259	556.468	823.68	1078.000
260	556.548	826.26	1067.000
261	556.628	828.83	1045.000
262	556.707	831.41	1008.000
263	556.787	833.98	982.000
264	556.867	836.55	972.000
265	556.947	839.12	982.000
266	557.026	841.70	979.000
267	557.106	844.27	973.000
268	557.186	846.84	921.000
269	557.266	849.41	893.000
270	557.346	851.97	862.000
271	557.425	854.54	825.000
272	557.505	857.11	773.000
273	557.585	859.68	736.000
274	557.665	862.24	729.000
275	557.744	864.81	722.000
276	557.824	867.37	762.000
277	557.904	869.93	771.000
278	557.984	872.50	746.000
279	558.064	875.06	752.000
280	558.143	877.62	746.000
281	558.223	880.18	767.000
282	558.303	882.74	770.000
283	558.383	885.30	773.000
284	558.462	887.86	802.000
285	558.542	890.42	826.000
286	558.622	892.97	903.000
287	558.702	895.53	1034.000
288	558.782	898.08	1181.000
289	558.861	900.64	1331.000
290	558.941	903.19	1406.000
291	559.021	905.75	1479.000
292	559.101	908.30	1704.000
293	559.180	910.85	2137.000
294	559.260	913.40	2592.000
295	559.340	915.95	2582.000
296	559.420	918.50	2103.000
297	559.500	921.05	1498.000
298	559.579	923.60	1192.000
299	559.659	926.15	1108.000
300	559.739	928.70	1149.000
301	559.819	931.24	1301.000
302	559.899	933.79	1489.000
303	559.978	936.33	1622.000
304	560.058	938.88	1619.000
305	560.138	941.42	1449.000
306	560.218	943.96	1227.000
307	560.298	946.51	1050.000
308	560.377	949.05	932.000
309	560.457	951.59	885.000
310	560.537	954.13	893.000
311	560.617	956.67	942.000
312	560.697	959.21	999.000
313	560.776	961.74	1010.000
314	560.856	964.28	1037.000
315	560.936	966.82	1105.000
316	561.016	969.35	1109.000
317	561.096	971.89	1142.000
318	561.175	974.42	1138.000
319	561.255	976.96	1193.000
320	561.335	979.49	1250.000
321	561.415	982.02	1280.000
322	561.495	984.55	1307.000
323	561.574	987.08	1343.000
324	561.654	989.61	1308.000
325	561.734	992.14	1372.000
326	561.814	994.67	1556.000
327	561.894	997.20	1798.000
328	561.973	999.73	1659.000
329	562.053	1002.25	1287.000
330	562.133	1004.78	972.000
331	562.213	1007.30	900.000
332	562.293	1009.83	883.000
333	562.372	1012.35	881.000
334	562.452	1014.88	863.000
335	562.532	1017.40	886.000
336	562.612	1019.92	920.000
337	562.692	1022.44	925.000
338	562.771	1024.96	909.000
339	562.851	1027.48	937.000
340	562.931	1030.00	907.000
341	563.011	1032.52	914.000
342	563.091	1035.03	928.000
343	563.170	1037.55	897.000
344	563.250	1040.07	889.000
345	563.330	1042.58	872.000
346	563.410	1045.10	901.000
347	563.490	1047.61	933.000
348	563.569	1050.12	947.000
349	563.649	1052.64	925.000
350	563.729	1055.15	955.000
351	563.809	1057.66	978.000
352	563.889	1060.17	960.000
353	563.969	1062.68	1001.000
354	564.048	1065.19	986.000
355	564.128	1067.70	980.000
356	564.208	1070.20	967.000
357	564.288	1072.71	973.000
358	564.368	1075.22	988.000
359	564.447	1077.72	1013.000
360	564.527	1080.23	1039.000
361	564.607	1082.73	1023.000
362	564.687	1085.24	1019.000
363	564.767	1087.74	1024.000
364	564.846	1090.24	1016.000
365	564.926	1092.74	1059.000
366	565.006	1095.24	1058.000
367	565.086	1097.74	1015.000
368	565.166	1100.24	1029.000
369	565.246	1102.74	1025.000
370	565.325	1105.24	1064.000
371	565.405	1107.73	1085.000
372	565.485	1110.23	1118.000
373	565.565	1112.73	1108.000
374	565.645	1115.22	1125.000
375	565.724	1117.72	1173.000
376	565.804	1120.21	1179.000
377	565.884	1122.70	1172.000
378	565.964	1125.20	1141.000
379	566.044	1127.69	1147.000
380	566.124	1130.18	1180.000
381	566.203	1132.67	1192.000
382	566.283	1135.16	1217.000
383	566.363	1137.65	1291.000
384	566.443	1140.13	1289.000
385	566.523	1142.62	1305.000
386	566.602	1145.11	1329.000
387	566.682	1147.59	1422.000
388	566.762	1150.08	1490.000
389	566.842	1152.56	1731.000
390	566.922	1155.05	1975.000
391	567.002	1157.53	2360.000
392	567.081	1160.01	2828.000
393	567.161	1162.50	3515.000
394	567.241	1164.98	4398.000
395	567.321	1167.46	5285.000
396	567.401	1169.94	5792.000
397	567.481	1172.42	5929.000
398	567.560	1174.90	5715.000
399	567.640	1177.37	5260.000
400	567.720	1179.85	4602.000
401	567.800	1182.33	4000.000
402	567.880	1184.80	3362.000
403	567.960	1187.28	2826.000
404	568.039	1189.75	2349.000
405	568.119	1192.23	2017.000
406	568.199	1194.70	1751.000
407	568.279	1197.17	1601.000
408	568.359	1199.64	1575.000
409	568.438	1202.11	1692.000
410	568.518	1204.58	2042.000
411	568.598	1207.05	2688.000
412	568.678	1209.52	3587.000
413	568.758	1211.99	4626.000
414	568.838	1214.46	5260.000
415	568.917	1216.92	5103.000
416	568.997	1219.39	4211.000
417	569.077	1221.86	3060.000
418	569.157	1224.32	2309.000
419	569.237	1226.78	1845.000
420	569.317	1229.25	1553.000
421	569.396	1231.71	1379.000
422	569.476	1234.17	1267.000
423	569.556	1236.63	1231.000
424	569.636	1239.09	1129.000
425	569.716	1241.55	1113.000
426	569.796	1244.01	1101.000
427	569.875	1246.47	1102.000
428	569.955	1248.93	1101.000
429	570.035	1251.39	1135.000
430	570.115	1253.84	1100.000
431	570.195	1256.30	1118.000
432	570.275	1258.75	1126.000
433	570.354	1261.21	1175.000
434	570.434	1263.66	1240.000
435	570.514	1266.12	1291.000
436	570.594	1268.57	1371.000
437	570.674	1271.02	1472.000
438	570.754	1273.47	1595.000
439	570.833	1275.92	1824.000
440	570.913	1278.37	2146.000
441	570.993	1280.82	2644.000
442	571.073	1283.27	3327.000
443	571.153	1285.72	4107.000
444	571.233	1288.16	4863.000
445	571.312	1290.61	5389.000
446	571.392	1293.05	5444.000
447	571.472	1295.50	5037.000
448	571.552	1297.94	4302.000
449	571.632	1300.39	3503.000
450	571.712	1302.83	2843.000
451	571.791	1305.27	2317.000
452	571.871	1307.71	2005.000
453	571.951	1310.16	1863.000
454	572.031	1312.60	1756.000
455	572.111	1315.03	1742.000
456	572.191	1317.47	1750.000
457	572.270	1319.91	1778.000
458	572.350	1322.35	1831.000
459	572.430	1324.79	1942.000
460	572.510	1327.22	2169.000
461	572.590	1329.66	2587.000
462	572.670	1332.09	3174.000
463	572.750	1334.53	3642.000
464	572.829	1336.96	3793.000
465	572.909	1339.39	3613.000
466	572.989	1341.82	3398.000
467	573.069	1344.26	3387.000
468	573.149	1346.69	3554.000
469	573.229	1349.12	3998.000
470	573.308	1351.55	4697.000
471	573.388	1353.98	5615.000
472	573.468	1356.40	6954.000
473	573.548	1358.83	8574.000
474	573.628	1361.26	10065.000
475	573.708	1363.68	10862.000
476	573.787	1366.11	10562.000
477	573.867	1368.53	9331.000
478	573.947	1370.96	7867.000
479	574.027	1373.38	6678.000
480	574.107	1375.80	5946.000
481	574.187	1378.23	5633.000
482	574.266	1380.65	5719.000
483	574.346	1383.07	5942.000
484	574.426	1385.49	6429.000
485	574.506	1387.91	6926.000
486	574.586	1390.32	7373.000
487	574.666	1392.74	7303.000
488	574.745	1395.16	6678.000
489	574.825	1397.58	5570.000
490	574.905	1399.99	4497.000
491	574.985	1402.41	3669.000
492	575.065	1404.82	3155.000
493	575.145	1407.24	2915.000
494	575.225	1409.65	2761.000
495	575.304	1412.06	2634.000
496	575.384	1414.47	2405.000
497	575.464	1416.89	2174.000
498	575.544	1419.30	1967.000
499	575.624	1421.71	1907.000
500	575.704	1424.12	1939.000
501	575.783	1426.52	2079.000
502	575.863	1428.93	2229.000
503	575.943	1431.34	2343.000
504	576.023	1433.75	2484.000
505	576.103	1436.15	2604.000
506	576.183	1438.56	2681.000
507	576.262	1440.96	2756.000
508	576.342	1443.37	2790.000
509	576.422	1445.77	2789.000
510	576.502	1448.17	2719.000
511	576.582	1450.57	2662.000
512	576.662	1452.97	2522.000
513	576.741	1455.38	2482.000
514	576.821	1457.78	2470.000
515	576.901	1460.17	2564.000
516	576.981	1462.57	2742.000
517	577.061	1464.97	2948.000
518	577.141	1467.37	3152.000
519	577.221	1469.76	3355.000
520	577.300	1472.16	3551.000
521	577.380	1474.56	3707.000
522	577.460	1476.95	3902.000
523	577.540	1479.34	4199.000
524	577.620	1481.74	4700.000
525	577.700	1484.13	5440.000
526	577.779	1486.52	5827.000
527	577.859	1488.91	5479.000
528	577.939	1491.30	4620.000
529	578.019	1493.69	3645.000
530	578.099	1496.08	2939.000
531	578.179	1498.47	2481.000
532	578.258	1500.86	2264.000
533	578.338	1503.25	2172.000
534	578.418	1505.63	2098.000
535	578.498	1508.02	2056.000
536	578.578	1510.41	2112.000
537	578.658	1512.79	2124.000
538	578.737	1515.17	2162.000
539	578.817	1517.56	2196.000
540	578.897	1519.94	2137.000
541	578.977	1522.32	2103.000
542	579.057	1524.70	2036.000
543	579.137	1527.09	2016.000
544	579.217	1529.47	1998.000
545	579.296	1531.84	1992.000
546	579.376	1534.22	2012.000
547	579.456	1536.60	2027.000
548	579.536	1538.98	2001.000
549	579.616	1541.36	1984.000
550	579.696	1543.73	1967.000
551	579.775	1546.11	1998.000
552	579.855	1548.48	1955.000
553	579.935	1550.86	1943.000
554	580.015	1553.23	1920.000
555	580.095	1555.60	1931.000
556	580.175	1557.98	1961.000
557	580.254	1560.35	2043.000
558	580.334	1562.72	2218.000
559	580.414	1565.09	2464.000
560	580.494	1567.46	2682.000
561	580.574	1569.83	2822.000
562	580.654	1572.19	3051.000
563	580.733	1574.56	3500.000
564	580.813	1576.93	4103.000
565	580.893	1579.30	4828.000
566	580.973	1581.66	5695.000
567	581.053	1584.03	6806.000
568	581.133	1586.39	8054.000
569	581.212	1588.75	9061.000
570	581.292	1591.12	8915.000
571	581.372	1593.48	7610.000
572	581.452	1595.84	5890.000
573	581.532	1598.20	4772.000
574	581.612	1600.56	4454.000
575	581.691	1602.92	4916.000
576	581.771	1605.28	6398.000
577	581.851	1607.64	9304.000
578	581.931	1610.00	13442.000
579	582.011	1612.36	17485.000
580	582.091	1614.71	19300.000
581	582.170	1617.07	17888.000
582	582.250	1619.42	14135.000
583	582.330	1621.78	10267.000
584	582.410	1624.13	7380.000
585	582.490	1626.48	5579.000
586	582.570	1628.84	4468.000
587	582.650	1631.19	3653.000
588	582.729	1633.54	3109.000
589	582.809	1635.89	2732.000
590	582.889	1638.24	2413.000
591	582.969	1640.59	2208.000
592	583.049	1642.94	2057.000
593	583.129	1645.29	1936.000
594	583.208	1647.64	1884.000
595	583.288	1649.98	1866.000
596	583.368	1652.33	1836.000
597	583.448	1654.67	1780.000
598	583.528	1657.02	1685.000
599	583.608	1659.36	1628.000
600	583.687	1661.71	1575.000
601	583.767	1664.05	1518.000
602	583.847	1666.39	1471.000
603	583.927	1668.73	1440.000
604	584.007	1671.07	1388.000
605	584.086	1673.41	1377.000
606	584.166	1675.75	1383.000
607	584.246	1678.09	1359.000
608	584.326	1680.43	1320.000
609	584.406	1682.77	1281.000
610	584.486	1685.11	1246.000
611	584.565	1687.44	1246.000
612	584.645	1689.78	1269.000
613	584.725	1692.11	1252.000
614	584.805	1694.45	1217.000
615	584.885	1696.78	1201.000
616	584.965	1699.12	1244.000
617	585.044	1701.45	1234.000
618	585.124	1703.78	1184.000
619	585.204	1706.11	1185.000
620	585.284	1708.44	1155.000
621	585.364	1710.77	1189.000
622	585.444	1713.10	1172.000
623	585.523	1715.43	1161.000
624	585.603	1717.76	1140.000
625	585.683	1720.09	1113.000
626	585.763	1722.41	1106.000
627	585.843	1724.74	1102.000
628	585.923	1727.06	1088.000
629	586.002	1729.39	1092.000
630	586.082	1731.71	1080.000
631	586.162	1734.04	1066.000
632	586.242	1736.36	1048.000
633	586.322	1738.68	1074.000
634	586.401	1741.00	1061.000
635	586.481	1743.32	1051.000
636	586.561	1745.65	1031.000
637	586.641	1747.97	1032.000
638	586.721	1750.28	1012.000
639	586.801	1752.60	1027.000
640	586.880	1754.92	1015.000
641	586.960	1757.24	1019.000
642	587.040	1759.55	1018.000
643	587.120	1761.87	993.000
644	587.200	1764.19	1003.000
645	587.280	1766.50	995.000
646	587.359	1768.81	1008.000
647	587.439	1771.13	1004.000
648	587.519	1773.44	1014.000
649	587.599	1775.75	1004.000
650	587.679	1778.06	1005.000
651	587.758	1780.37	1034.000
652	587.838	1782.68	1025.000
653	587.918	1784.99	1055.000
654	587.998	1787.30	1015.000
655	588.078	1789.61	1054.000
656	588.158	1791.92	1081.000
657	588.237	1794.23	1086.000
658	588.317	1796.53	1105.000
659	588.397	1798.84	1088.000
660	588.477	1801.14	1113.000
661	588.557	1803.45	1105.000
662	588.636	1805.75	1135.000
663	588.716	1808.06	1139.000
664	588.796	1810.36	1133.000
665	588.876	1812.66	1105.000
666	588.956	1814.96	1118.000
667	589.036	1817.26	1126.000
668	589.115	1819.56	1135.000
669	589.195	1821.86	1156.000
670	589.275	1824.16	1138.000
671	589.355	1826.46	1118.000
672	589.435	1828.76	1115.000
673	589.514	1831.05	1106.000
674	589.594	1833.35	1143.000
675	589.674	1835.64	1149.000
676	589.754	1837.94	1139.000
677	589.834	1840.23	1136.000
678	589.913	1842.53	1134.000
679	589.993	1844.82	1115.000
680	590.073	1847.11	1098.000
681	590.153	1849.40	1080.000
682	590.233	1851.70	1106.000
683	590.313	1853.99	1112.000
684	590.392	1856.28	1061.000
685	590.472	1858.57	1064.000
686	590.552	1860.85	1083.000
687	590.632	1863.14	1089.000
688	590.712	1865.43	1067.000
689	590.791	1867.72	1047.000
690	590.871	1870.00	1049.000
691	590.951	1872.29	1026.000
692	591.031	1874.57	1031.000
693	591.111	1876.86	1042.000
694	591.190	1879.14	1019.000
695	591.270	1881.42	1012.000
696	591.350	1883.71	1008.000
697	591.430	1885.99	986.000
698	591.510	1888.27	985.000
699	591.589	1890.55	966.000
700	591.669	1892.83	1016.000
701	591.749	1895.11	1020.000
702	591.829	1897.39	994.000
703	591.909	1899.67	1007.000
704	591.988	1901.94	1034.000
705	592.068	1904.22	1041.000
706	592.148	1906.50	1046.000
707	592.228	1908.77	1034.000
708	592.308	1911.05	1033.000
709	592.387	1913.32	1047.000
710	592.467	1915.59	1060.000
711	592.547	1917.87	1092.000
712	592.627	1920.14	1070.000
713	592.707	1922.41	1075.000
714	592.786	1924.68	1060.000
715	592.866	1926.95	1054.000
716	592.946	1929.22	1017.000
717	593.026	1931.49	1019.000
718	593.106	1933.76	1055.000
719	593.185	1936.03	1038.000
720	593.265	1938.30	1037.000
721	593.345	1940.56	997.000
722	593.425	1942.83	1014.000
723	593.505	1945.10	1009.000
724	593.584	1947.36	1030.000
725	593.664	1949.62	1044.000
726	593.744	1951.89	997.000
727	593.824	1954.15	1008.000
728	593.903	1956.41	989.000
729	593.983	1958.68	1008.000
730	594.063	1960.94	1020.000
731	594.143	1963.20	1040.000
732	594.223	1965.46	1047.000
733	594.302	1967.72	1021.000
734	594.382	1969.97	1024.000
735	594.462	1972.23	1038.000
736	594.542	1974.49	1038.000
737	594.622	1976.75	1045.000
738	594.701	1979.00	1056.000
739	594.781	1981.26	985.000
740	594.861	1983.51	989.000
741	594.941	1985.77	984.000
742	595.020	1988.02	980.000
743	595.100	1990.28	988.000
744	595.180	1992.53	943.000
745	595.260	1994.78	938.000
746	595.340	1997.03	944.000
747	595.419	1999.28	958.000
748	595.499	2001.53	969.000
749	595.579	2003.78	942.000
750	595.659	2006.03	916.000
751	595.739	2008.28	915.000
752	595.818	2010.53	949.000
753	595.898	2012.77	938.000
754	595.978	2015.02	948.000
755	596.058	2017.26	930.000
756	596.137	2019.51	925.000
757	596.217	2021.75	937.000
758	596.297	2024.00	950.000
759	596.377	2026.24	968.000
760	596.456	2028.48	963.000
761	596.536	2030.73	961.000
762	596.616	2032.97	954.000
763	596.696	2035.21	928.000
764	596.776	2037.45	932.000
765	596.855	2039.69	953.000
766	596.935	2041.93	962.000
767	597.015	2044.16	968.000
768	597.095	2046.40	929.000
769	597.174	2048.64	962.000
770	597.254	2050.88	968.000
771	597.334	2053.11	979.000
772	597.414	2055.35	996.000
773	597.493	2057.58	976.000
774	597.573	2059.82	955.000
775	597.653	2062.05	941.000
776	597.733	2064.28	951.000
777	597.813	2066.51	950.000
778	597.892	2068.75	962.000
779	597.972	2070.98	968.000
780	598.052	2073.21	984.000
781	598.132	2075.44	944.000
782	598.211	2077.67	961.000
783	598.291	2079.89	977.000
784	598.371	2082.12	989.000
785	598.451	2084.35	1015.000
786	598.530	2086.58	1026.000
787	598.610	2088.80	1006.000
788	598.690	2091.03	1002.000
789	598.770	2093.25	1007.000
790	598.849	2095.48	1027.000
791	598.929	2097.70	1020.000
792	599.009	2099.92	1002.000
793	599.089	2102.15	954.000
794	599.168	2104.37	946.000
795	599.248	2106.59	957.000
796	599.328	2108.81	968.000
797	599.408	2111.03	981.000
798	599.487	2113.25	963.000
799	599.567	2115.47	959.000
800	599.647	2117.69	969.000
801	599.727	2119.90	974.000
802	599.806	2122.12	996.000
803	599.886	2124.34	1000.000
804	599.966	2126.55	1005.000
805	600.046	2128.77	979.000
806	600.125	2130.98	988.000
807	600.205	2133.20	1007.000
808	600.285	2135.41	1042.000
809	600.365	2137.62	1024.000
810	600.444	2139.84	1013.000
811	600.524	2142.05	998.000
812	600.604	2144.26	1015.000
813	600.684	2146.47	1063.000
814	600.763	2148.68	1034.000
815	600.843	2150.89	1013.000
816	600.923	2153.10	1033.000
817	601.003	2155.30	1004.000
818	601.082	2157.51	1019.000
819	601.162	2159.72	1019.000
820	601.242	2161.92	995.000
821	601.322	2164.13	1013.000
822	601.401	2166.33	985.000
823	601.481	2168.54	966.000
824	601.561	2170.74	968.000
825	601.640	2172.94	969.000
826	601.720	2175.15	962.000
827	601.800	2177.35	935.000
828	601.880	2179.55	961.000
829	601.959	2181.75	960.000
830	602.039	2183.95	969.000
831	602.119	2186.15	975.000
832	602.199	2188.35	967.000
833	602.278	2190.55	944.000
834	602.358	2192.74	929.000
835	602.438	2194.94	916.000
836	602.518	2197.14	910.000
837	602.597	2199.33	919.000
838	602.677	2201.53	914.000
839	602.757	2203.72	925.000
840	602.836	2205.92	883.000
841	602.916	2208.11	881.000
842	602.996	2210.30	870.000
843	603.076	2212.50	888.000
844	603.155	2214.69	881.000
845	603.235	2216.88	869.000
846	603.315	2219.07	852.000
847	603.394	2221.26	863.000
848	603.474	2223.45	840.000
849	603.554	2225.64	871.000
850	603.634	2227.83	864.000
851	603.713	2230.01	881.000
852	603.793	2232.20	846.000
853	603.873	2234.39	867.000
854	603.952	2236.57	858.000
855	604.032	2238.76	884.000
856	604.112	2240.94	880.000
857	604.192	2243.12	905.000
858	604.271	2245.31	860.000
859	604.351	2247.49	867.000
860	604.431	2249.67	895.000
861	604.510	2251.85	888.000
862	604.590	2254.03	900.000
863	604.670	2256.22	885.000
864	604.750	2258.39	871.000
865	604.829	2260.57	885.000
866	604.909	2262.75	914.000
867	604.989	2264.93	938.000
868	605.068	2267.11	912.000
869	605.148	2269.28	921.000
870	605.228	2271.46	954.000
871	605.307	2273.64	961.000
872	605.387	2275.81	971.000
873	605.467	2277.99	973.000
874	605.547	2280.16	970.000
875	605.626	2282.33	956.000
876	605.706	2284.50	990.000
877	605.786	2286.68	980.000
878	605.865	2288.85	974.000
879	605.945	2291.02	957.000
880	606.025	2293.19	974.000
881	606.104	2295.36	983.000
882	606.184	2297.53	981.000
883	606.264	2299.70	980.000
884	606.343	2301.86	967.000
885	606.423	2304.03	967.000
886	606.503	2306.20	956.000
887	606.583	2308.36	978.000
888	606.662	2310.53	983.000
889	606.742	2312.69	992.000
890	606.822	2314.86	982.000
891	606.901	2317.02	962.000
892	606.981	2319.18	949.000
893	607.061	2321.35	968.000
894	607.140	2323.51	975.000
895	607.220	2325.67	987.000
896	607.300	2327.83	969.000
897	607.379	2329.99	978.000
