bGennerate:0
capture_settings:{"isBlankCap":"0","laser":"100%","nInteCount":"1","nInteTime":"1000000","nTimeCycle":"100","nTimeSeq":"5","objGlass":"10x / 0.3NA","slit":"50μm","spectra_type":"0-2000cm⁻¹"}
Pixel	Wavelength	RamanShift	Value
138	546.821	506.63	450.000
139	546.900	509.30	445.000
140	546.980	511.96	427.000
141	547.060	514.62	414.000
142	547.139	517.29	421.000
143	547.219	519.95	441.000
144	547.299	522.61	453.000
145	547.378	525.27	440.000
146	547.458	527.93	437.000
147	547.538	530.59	433.000
148	547.617	533.24	466.000
149	547.697	535.90	455.000
150	547.777	538.56	456.000
151	547.857	541.21	464.000
152	547.936	543.87	471.000
153	548.016	546.52	490.000
154	548.096	549.18	496.000
155	548.175	551.83	496.000
156	548.255	554.48	485.000
157	548.335	557.13	483.000
158	548.414	559.78	472.000
159	548.494	562.43	507.000
160	548.574	565.08	507.000
161	548.654	567.73	479.000
162	548.733	570.38	497.000
163	548.813	573.02	477.000
164	548.893	575.67	472.000
165	548.972	578.31	489.000
166	549.052	580.96	489.000
167	549.132	583.60	470.000
168	549.212	586.25	463.000
169	549.291	588.89	458.000
170	549.371	591.53	473.000
171	549.451	594.17	485.000
172	549.530	596.81	437.000
173	549.610	599.45	456.000
174	549.690	602.09	444.000
175	549.770	604.73	468.000
176	549.849	607.36	461.000
177	549.929	610.00	470.000
178	550.009	612.63	433.000
179	550.088	615.27	434.000
180	550.168	617.90	422.000
181	550.248	620.54	442.000
182	550.328	623.17	448.000
183	550.407	625.80	434.000
184	550.487	628.43	423.000
185	550.567	631.06	426.000
186	550.646	633.69	405.000
187	550.726	636.32	415.000
188	550.806	638.95	434.000
189	550.886	641.58	430.000
190	550.965	644.20	427.000
191	551.045	646.83	417.000
192	551.125	649.46	400.000
193	551.205	652.08	408.000
194	551.284	654.70	406.000
195	551.364	657.33	412.000
196	551.444	659.95	415.000
197	551.523	662.57	415.000
198	551.603	665.19	395.000
199	551.683	667.81	379.000
200	551.763	670.43	376.000
201	551.842	673.05	401.000
202	551.922	675.67	398.000
203	552.002	678.28	395.000
204	552.082	680.90	378.000
205	552.161	683.52	360.000
206	552.241	686.13	382.000
207	552.321	688.75	391.000
208	552.401	691.36	395.000
209	552.480	693.97	363.000
210	552.560	696.58	372.000
211	552.640	699.20	360.000
212	552.719	701.81	368.000
213	552.799	704.42	373.000
214	552.879	707.02	383.000
215	552.959	709.63	354.000
216	553.038	712.24	343.000
217	553.118	714.85	356.000
218	553.198	717.45	359.000
219	553.278	720.06	375.000
220	553.357	722.66	365.000
221	553.437	725.27	368.000
222	553.517	727.87	355.000
223	553.597	730.47	354.000
224	553.676	733.08	345.000
225	553.756	735.68	377.000
226	553.836	738.28	380.000
227	553.916	740.88	346.000
228	553.995	743.48	344.000
229	554.075	746.07	349.000
230	554.155	748.67	371.000
231	554.235	751.27	382.000
232	554.314	753.86	346.000
233	554.394	756.46	355.000
234	554.474	759.05	377.000
235	554.554	761.65	374.000
236	554.633	764.24	372.000
237	554.713	766.83	355.000
238	554.793	769.42	355.000
239	554.873	772.02	338.000
240	554.952	774.61	378.000
241	555.032	777.19	382.000
242	555.112	779.78	374.000
243	555.192	782.37	366.000
244	555.272	784.96	346.000
245	555.351	787.55	365.000
246	555.431	790.13	376.000
247	555.511	792.72	380.000
248	555.591	795.30	357.000
249	555.670	797.88	351.000
250	555.750	800.47	359.000
251	555.830	803.05	365.000
252	555.910	805.63	368.000
253	555.989	808.21	368.000
254	556.069	810.79	348.000
255	556.149	813.37	352.000
256	556.229	815.95	360.000
257	556.308	818.53	371.000
258	556.388	821.10	369.000
259	556.468	823.68	357.000
260	556.548	826.26	356.000
261	556.628	828.83	355.000
262	556.707	831.41	333.000
263	556.787	833.98	327.000
264	556.867	836.55	331.000
265	556.947	839.12	341.000
266	557.026	841.70	348.000
267	557.106	844.27	349.000
268	557.186	846.84	329.000
269	557.266	849.41	332.000
270	557.346	851.97	342.000
271	557.425	854.54	341.000
272	557.505	857.11	334.000
273	557.585	859.68	334.000
274	557.665	862.24	349.000
275	557.744	864.81	349.000
276	557.824	867.37	330.000
277	557.904	869.93	330.000
278	557.984	872.50	325.000
279	558.064	875.06	359.000
280	558.143	877.62	358.000
281	558.223	880.18	349.000
282	558.303	882.74	326.000
283	558.383	885.30	330.000
284	558.462	887.86	355.000
285	558.542	890.42	344.000
286	558.622	892.97	357.000
287	558.702	895.53	340.000
288	558.782	898.08	329.000
289	558.861	900.64	336.000
290	558.941	903.19	363.000
291	559.021	905.75	356.000
292	559.101	908.30	346.000
293	559.180	910.85	371.000
294	559.260	913.40	359.000
295	559.340	915.95	341.000
296	559.420	918.50	351.000
297	559.500	921.05	336.000
298	559.579	923.60	356.000
299	559.659	926.15	369.000
300	559.739	928.70	369.000
301	559.819	931.24	365.000
302	559.899	933.79	343.000
303	559.978	936.33	382.000
304	560.058	938.88	384.000
305	560.138	941.42	374.000
306	560.218	943.96	368.000
307	560.298	946.51	362.000
308	560.377	949.05	348.000
309	560.457	951.59	374.000
310	560.537	954.13	387.000
311	560.617	956.67	368.000
312	560.697	959.21	357.000
313	560.776	961.74	354.000
314	560.856	964.28	387.000
315	560.936	966.82	384.000
316	561.016	969.35	357.000
317	561.096	971.89	356.000
318	561.175	974.42	356.000
319	561.255	976.96	386.000
320	561.335	979.49	375.000
321	561.415	982.02	364.000
322	561.495	984.55	354.000
323	561.574	987.08	374.000
324	561.654	989.61	384.000
325	561.734	992.14	388.000
326	561.814	994.67	394.000
327	561.894	997.20	379.000
328	561.973	999.73	376.000
329	562.053	1002.25	368.000
330	562.133	1004.78	389.000
331	562.213	1007.30	400.000
332	562.293	1009.83	398.000
333	562.372	1012.35	383.000
334	562.452	1014.88	372.000
335	562.532	1017.40	387.000
336	562.612	1019.92	410.000
337	562.692	1022.44	407.000
338	562.771	1024.96	378.000
339	562.851	1027.48	386.000
340	562.931	1030.00	387.000
341	563.011	1032.52	400.000
342	563.091	1035.03	428.000
343	563.170	1037.55	436.000
344	563.250	1040.07	399.000
345	563.330	1042.58	403.000
346	563.410	1045.10	434.000
347	563.490	1047.61	436.000
348	563.569	1050.12	458.000
349	563.649	1052.64	426.000
350	563.729	1055.15	431.000
351	563.809	1057.66	442.000
352	563.889	1060.17	450.000
353	563.969	1062.68	482.000
354	564.048	1065.19	479.000
355	564.128	1067.70	463.000
356	564.208	1070.20	446.000
357	564.288	1072.71	470.000
358	564.368	1075.22	492.000
359	564.447	1077.72	513.000
360	564.527	1080.23	497.000
361	564.607	1082.73	487.000
362	564.687	1085.24	497.000
363	564.767	1087.74	504.000
364	564.846	1090.24	507.000
365	564.926	1092.74	504.000
366	565.006	1095.24	495.000
367	565.086	1097.74	498.000
368	565.166	1100.24	508.000
369	565.246	1102.74	501.000
370	565.325	1105.24	506.000
371	565.405	1107.73	475.000
372	565.485	1110.23	495.000
373	565.565	1112.73	463.000
374	565.645	1115.22	480.000
375	565.724	1117.72	487.000
376	565.804	1120.21	448.000
377	565.884	1122.70	439.000
378	565.964	1125.20	455.000
379	566.044	1127.69	454.000
380	566.124	1130.18	445.000
381	566.203	1132.67	436.000
382	566.283	1135.16	416.000
383	566.363	1137.65	412.000
384	566.443	1140.13	417.000
385	566.523	1142.62	422.000
386	566.602	1145.11	413.000
387	566.682	1147.59	401.000
388	566.762	1150.08	383.000
389	566.842	1152.56	384.000
390	566.922	1155.05	398.000
391	567.002	1157.53	417.000
392	567.081	1160.01	373.000
393	567.161	1162.50	383.000
394	567.241	1164.98	377.000
395	567.321	1167.46	384.000
396	567.401	1169.94	387.000
397	567.481	1172.42	395.000
398	567.560	1174.90	370.000
399	567.640	1177.37	363.000
400	567.720	1179.85	357.000
401	567.800	1182.33	374.000
402	567.880	1184.80	389.000
403	567.960	1187.28	368.000
404	568.039	1189.75	352.000
405	568.119	1192.23	337.000
406	568.199	1194.70	352.000
407	568.279	1197.17	359.000
408	568.359	1199.64	364.000
409	568.438	1202.11	348.000
410	568.518	1204.58	334.000
411	568.598	1207.05	332.000
412	568.678	1209.52	337.000
413	568.758	1211.99	363.000
414	568.838	1214.46	351.000
415	568.917	1216.92	326.000
416	568.997	1219.39	330.000
417	569.077	1221.86	331.000
418	569.157	1224.32	341.000
419	569.237	1226.78	359.000
420	569.317	1229.25	345.000
421	569.396	1231.71	342.000
422	569.476	1234.17	322.000
423	569.556	1236.63	336.000
424	569.636	1239.09	311.000
425	569.716	1241.55	343.000
426	569.796	1244.01	350.000
427	569.875	1246.47	327.000
428	569.955	1248.93	319.000
429	570.035	1251.39	326.000
430	570.115	1253.84	340.000
431	570.195	1256.30	352.000
432	570.275	1258.75	330.000
433	570.354	1261.21	321.000
434	570.434	1263.66	325.000
435	570.514	1266.12	322.000
436	570.594	1268.57	342.000
437	570.674	1271.02	349.000
438	570.754	1273.47	323.000
439	570.833	1275.92	315.000
440	570.913	1278.37	340.000
441	570.993	1280.82	349.000
442	571.073	1283.27	328.000
443	571.153	1285.72	325.000
444	571.233	1288.16	336.000
445	571.312	1290.61	339.000
446	571.392	1293.05	364.000
447	571.472	1295.50	329.000
448	571.552	1297.94	336.000
449	571.632	1300.39	318.000
450	571.712	1302.83	346.000
451	571.791	1305.27	354.000
452	571.871	1307.71	319.000
453	571.951	1310.16	328.000
454	572.031	1312.60	336.000
455	572.111	1315.03	345.000
456	572.191	1317.47	349.000
457	572.270	1319.91	327.000
458	572.350	1322.35	324.000
459	572.430	1324.79	321.000
460	572.510	1327.22	343.000
461	572.590	1329.66	347.000
462	572.670	1332.09	348.000
463	572.750	1334.53	319.000
464	572.829	1336.96	326.000
465	572.909	1339.39	332.000
466	572.989	1341.82	351.000
467	573.069	1344.26	360.000
468	573.149	1346.69	357.000
469	573.229	1349.12	337.000
470	573.308	1351.55	331.000
471	573.388	1353.98	317.000
472	573.468	1356.40	330.000
473	573.548	1358.83	361.000
474	573.628	1361.26	349.000
475	573.708	1363.68	369.000
476	573.787	1366.11	364.000
477	573.867	1368.53	347.000
478	573.947	1370.96	344.000
479	574.027	1373.38	337.000
480	574.107	1375.80	344.000
481	574.187	1378.23	351.000
482	574.266	1380.65	359.000
483	574.346	1383.07	365.000
484	574.426	1385.49	333.000
485	574.506	1387.91	334.000
486	574.586	1390.32	345.000
487	574.666	1392.74	361.000
488	574.745	1395.16	344.000
489	574.825	1397.58	340.000
490	574.905	1399.99	350.000
491	574.985	1402.41	355.000
492	575.065	1404.82	359.000
493	575.145	1407.24	337.000
494	575.225	1409.65	337.000
495	575.304	1412.06	328.000
496	575.384	1414.47	351.000
497	575.464	1416.89	343.000
498	575.544	1419.30	342.000
499	575.624	1421.71	325.000
500	575.704	1424.12	332.000
501	575.783	1426.52	337.000
502	575.863	1428.93	363.000
503	575.943	1431.34	352.000
504	576.023	1433.75	349.000
505	576.103	1436.15	325.000
506	576.183	1438.56	327.000
507	576.262	1440.96	322.000
508	576.342	1443.37	366.000
509	576.422	1445.77	354.000
510	576.502	1448.17	359.000
511	576.582	1450.57	334.000
512	576.662	1452.97	325.000
513	576.741	1455.38	343.000
514	576.821	1457.78	351.000
515	576.901	1460.17	343.000
516	576.981	1462.57	334.000
517	577.061	1464.97	331.000
518	577.141	1467.37	335.000
519	577.221	1469.76	340.000
520	577.300	1472.16	354.000
521	577.380	1474.56	356.000
522	577.460	1476.95	334.000
523	577.540	1479.34	348.000
524	577.620	1481.74	340.000
525	577.700	1484.13	365.000
526	577.779	1486.52	368.000
527	577.859	1488.91	350.000
528	577.939	1491.30	349.000
529	578.019	1493.69	336.000
530	578.099	1496.08	324.000
531	578.179	1498.47	344.000
532	578.258	1500.86	363.000
533	578.338	1503.25	372.000
534	578.418	1505.63	338.000
535	578.498	1508.02	342.000
536	578.578	1510.41	348.000
537	578.658	1512.79	367.000
538	578.737	1515.17	356.000
539	578.817	1517.56	345.000
540	578.897	1519.94	340.000
541	578.977	1522.32	339.000
542	579.057	1524.70	344.000
543	579.137	1527.09	360.000
544	579.217	1529.47	361.000
545	579.296	1531.84	370.000
546	579.376	1534.22	348.000
547	579.456	1536.60	325.000
548	579.536	1538.98	336.000
549	579.616	1541.36	365.000
550	579.696	1543.73	372.000
551	579.775	1546.11	354.000
552	579.855	1548.48	334.000
553	579.935	1550.86	360.000
554	580.015	1553.23	354.000
555	580.095	1555.60	365.000
556	580.175	1557.98	338.000
557	580.254	1560.35	345.000
558	580.334	1562.72	341.000
559	580.414	1565.09	350.000
560	580.494	1567.46	368.000
561	580.574	1569.83	368.000
562	580.654	1572.19	369.000
563	580.733	1574.56	349.000
564	580.813	1576.93	345.000
565	580.893	1579.30	347.000
566	580.973	1581.66	352.000
567	581.053	1584.03	383.000
568	581.133	1586.39	389.000
569	581.212	1588.75	384.000
570	581.292	1591.12	371.000
571	581.372	1593.48	364.000
572	581.452	1595.84	365.000
573	581.532	1598.20	369.000
574	581.612	1600.56	382.000
575	581.691	1602.92	387.000
576	581.771	1605.28	375.000
577	581.851	1607.64	365.000
578	581.931	1610.00	373.000
579	582.011	1612.36	370.000
580	582.091	1614.71	410.000
581	582.170	1617.07	422.000
582	582.250	1619.42	422.000
583	582.330	1621.78	397.000
584	582.410	1624.13	388.000
585	582.490	1626.48	371.000
586	582.570	1628.84	389.000
587	582.650	1631.19	400.000
588	582.729	1633.54	414.000
589	582.809	1635.89	400.000
590	582.889	1638.24	375.000
591	582.969	1640.59	369.000
592	583.049	1642.94	364.000
593	583.129	1645.29	388.000
594	583.208	1647.64	377.000
595	583.288	1649.98	387.000
596	583.368	1652.33	367.000
597	583.448	1654.67	373.000
598	583.528	1657.02	377.000
599	583.608	1659.36	384.000
600	583.687	1661.71	374.000
601	583.767	1664.05	342.000
602	583.847	1666.39	366.000
603	583.927	1668.73	373.000
604	584.007	1671.07	379.000
605	584.086	1673.41	374.000
606	584.166	1675.75	353.000
607	584.246	1678.09	359.000
608	584.326	1680.43	367.000
609	584.406	1682.77	376.000
610	584.486	1685.11	358.000
611	584.565	1687.44	346.000
612	584.645	1689.78	344.000
613	584.725	1692.11	376.000
614	584.805	1694.45	378.000
615	584.885	1696.78	373.000
616	584.965	1699.12	351.000
617	585.044	1701.45	347.000
618	585.124	1703.78	351.000
619	585.204	1706.11	370.000
620	585.284	1708.44	370.000
621	585.364	1710.77	368.000
622	585.444	1713.10	368.000
623	585.523	1715.43	340.000
624	585.603	1717.76	342.000
625	585.683	1720.09	346.000
626	585.763	1722.41	355.000
627	585.843	1724.74	371.000
628	585.923	1727.06	342.000
629	586.002	1729.39	335.000
630	586.082	1731.71	361.000
631	586.162	1734.04	364.000
632	586.242	1736.36	353.000
633	586.322	1738.68	347.000
634	586.401	1741.00	341.000
635	586.481	1743.32	349.000
636	586.561	1745.65	334.000
637	586.641	1747.97	364.000
638	586.721	1750.28	362.000
639	586.801	1752.60	367.000
640	586.880	1754.92	343.000
641	586.960	1757.24	338.000
642	587.040	1759.55	344.000
643	587.120	1761.87	354.000
644	587.200	1764.19	369.000
645	587.280	1766.50	361.000
646	587.359	1768.81	366.000
647	587.439	1771.13	334.000
648	587.519	1773.44	343.000
649	587.599	1775.75	341.000
650	587.679	1778.06	366.000
651	587.758	1780.37	366.000
652	587.838	1782.68	360.000
653	587.918	1784.99	338.000
654	587.998	1787.30	331.000
655	588.078	1789.61	343.000
656	588.158	1791.92	358.000
657	588.237	1794.23	372.000
658	588.317	1796.53	350.000
659	588.397	1798.84	335.000
660	588.477	1801.14	362.000
661	588.557	1803.45	356.000
662	588.636	1805.75	367.000
663	588.716	1808.06	343.000
664	588.796	1810.36	333.000
665	588.876	1812.66	340.000
666	588.956	1814.96	368.000
667	589.036	1817.26	373.000
668	589.115	1819.56	361.000
669	589.195	1821.86	351.000
670	589.275	1824.16	346.000
671	589.355	1826.46	351.000
672	589.435	1828.76	348.000
673	589.514	1831.05	369.000
674	589.594	1833.35	369.000
675	589.674	1835.64	375.000
676	589.754	1837.94	354.000
677	589.834	1840.23	347.000
678	589.913	1842.53	351.000
679	589.993	1844.82	368.000
680	590.073	1847.11	369.000
681	590.153	1849.40	367.000
682	590.233	1851.70	350.000
683	590.313	1853.99	349.000
684	590.392	1856.28	340.000
685	590.472	1858.57	373.000
686	590.552	1860.85	378.000
687	590.632	1863.14	363.000
688	590.712	1865.43	348.000
689	590.791	1867.72	353.000
690	590.871	1870.00	369.000
691	590.951	1872.29	388.000
692	591.031	1874.57	364.000
693	591.111	1876.86	353.000
694	591.190	1879.14	354.000
695	591.270	1881.42	346.000
696	591.350	1883.71	379.000
697	591.430	1885.99	374.000
698	591.510	1888.27	382.000
699	591.589	1890.55	357.000
700	591.669	1892.83	343.000
701	591.749	1895.11	349.000
702	591.829	1897.39	367.000
703	591.909	1899.67	370.000
704	591.988	1901.94	378.000
705	592.068	1904.22	365.000
706	592.148	1906.50	361.000
707	592.228	1908.77	352.000
708	592.308	1911.05	353.000
709	592.387	1913.32	375.000
710	592.467	1915.59	379.000
711	592.547	1917.87	372.000
712	592.627	1920.14	364.000
713	592.707	1922.41	351.000
714	592.786	1924.68	380.000
715	592.866	1926.95	393.000
716	592.946	1929.22	374.000
717	593.026	1931.49	358.000
718	593.106	1933.76	359.000
719	593.185	1936.03	376.000
720	593.265	1938.30	391.000
721	593.345	1940.56	384.000
722	593.425	1942.83	365.000
723	593.505	1945.10	362.000
724	593.584	1947.36	352.000
725	593.664	1949.62	387.000
726	593.744	1951.89	381.000
727	593.824	1954.15	377.000
728	593.903	1956.41	358.000
729	593.983	1958.68	367.000
730	594.063	1960.94	386.000
731	594.143	1963.20	394.000
732	594.223	1965.46	393.000
733	594.302	1967.72	395.000
734	594.382	1969.97	364.000
735	594.462	1972.23	378.000
736	594.542	1974.49	363.000
737	594.622	1976.75	383.000
738	594.701	1979.00	383.000
739	594.781	1981.26	373.000
740	594.861	1983.51	377.000
741	594.941	1985.77	372.000
742	595.020	1988.02	371.000
743	595.100	1990.28	395.000
744	595.180	1992.53	394.000
745	595.260	1994.78	386.000
746	595.340	1997.03	377.000
747	595.419	1999.28	368.000
748	595.499	2001.53	397.000
749	595.579	2003.78	403.000
750	595.659	2006.03	366.000
751	595.739	2008.28	372.000
752	595.818	2010.53	379.000
753	595.898	2012.77	399.000
754	595.978	2015.02	406.000
755	596.058	2017.26	405.000
756	596.137	2019.51	385.000
757	596.217	2021.75	382.000
758	596.297	2024.00	366.000
759	596.377	2026.24	397.000
760	596.456	2028.48	396.000
761	596.536	2030.73	404.000
762	596.616	2032.97	381.000
763	596.696	2035.21	375.000
764	596.776	2037.45	384.000
765	596.855	2039.69	408.000
766	596.935	2041.93	403.000
767	597.015	2044.16	404.000
768	597.095	2046.40	382.000
769	597.174	2048.64	374.000
770	597.254	2050.88	388.000
771	597.334	2053.11	409.000
772	597.414	2055.35	406.000
773	597.493	2057.58	393.000
774	597.573	2059.82	373.000
775	597.653	2062.05	404.000
776	597.733	2064.28	412.000
777	597.813	2066.51	411.000
778	597.892	2068.75	388.000
779	597.972	2070.98	396.000
780	598.052	2073.21	388.000
781	598.132	2075.44	400.000
782	598.211	2077.67	412.000
783	598.291	2079.89	421.000
784	598.371	2082.12	388.000
785	598.451	2084.35	378.000
786	598.530	2086.58	390.000
787	598.610	2088.80	403.000
788	598.690	2091.03	403.000
789	598.770	2093.25	391.000
790	598.849	2095.48	386.000
791	598.929	2097.70	412.000
792	599.009	2099.92	421.000
793	599.089	2102.15	406.000
794	599.168	2104.37	386.000
795	599.248	2106.59	401.000
796	599.328	2108.81	400.000
797	599.408	2111.03	425.000
798	599.487	2113.25	427.000
799	599.567	2115.47	411.000
800	599.647	2117.69	384.000
801	599.727	2119.90	421.000
802	599.806	2122.12	422.000
803	599.886	2124.34	415.000
804	599.966	2126.55	403.000
805	600.046	2128.77	389.000
806	600.125	2130.98	396.000
807	600.205	2133.20	423.000
808	600.285	2135.41	419.000
809	600.365	2137.62	431.000
810	600.444	2139.84	435.000
811	600.524	2142.05	400.000
812	600.604	2144.26	396.000
813	600.684	2146.47	418.000
814	600.763	2148.68	427.000
815	600.843	2150.89	430.000
816	600.923	2153.10	399.000
817	601.003	2155.30	391.000
818	601.082	2157.51	405.000
819	601.162	2159.72	428.000
820	601.242	2161.92	435.000
821	601.322	2164.13	445.000
822	601.401	2166.33	427.000
823	601.481	2168.54	401.000
824	601.561	2170.74	406.000
825	601.640	2172.94	413.000
826	601.720	2175.15	443.000
827	601.800	2177.35	430.000
828	601.880	2179.55	407.000
829	601.959	2181.75	416.000
830	602.039	2183.95	400.000
831	602.119	2186.15	427.000
832	602.199	2188.35	439.000
833	602.278	2190.55	443.000
834	602.358	2192.74	413.000
835	602.438	2194.94	423.000
836	602.518	2197.14	404.000
837	602.597	2199.33	435.000
838	602.677	2201.53	430.000
839	602.757	2203.72	413.000
840	602.836	2205.92	412.000
841	602.916	2208.11	433.000
842	602.996	2210.30	423.000
843	603.076	2212.50	441.000
844	603.155	2214.69	421.000
845	603.235	2216.88	410.000
846	603.315	2219.07	442.000
847	603.394	2221.26	454.000
848	603.474	2223.45	434.000
849	603.554	2225.64	415.000
850	603.634	2227.83	414.000
851	603.713	2230.01	420.000
852	603.793	2232.20	434.000
853	603.873	2234.39	446.000
854	603.952	2236.57	438.000
855	604.032	2238.76	416.000
856	604.112	2240.94	416.000
857	604.192	2243.12	422.000
858	604.271	2245.31	441.000
859	604.351	2247.49	446.000
860	604.431	2249.67	426.000
861	604.510	2251.85	420.000
862	604.590	2254.03	432.000
863	604.670	2256.22	466.000
864	604.750	2258.39	453.000
865	604.829	2260.57	438.000
866	604.909	2262.75	426.000
867	604.989	2264.93	428.000
868	605.068	2267.11	450.000
869	605.148	2269.28	458.000
870	605.228	2271.46	446.000
871	605.307	2273.64	433.000
872	605.387	2275.81	433.000
873	605.467	2277.99	442.000
874	605.547	2280.16	449.000
875	605.626	2282.33	440.000
876	605.706	2284.50	427.000
877	605.786	2286.68	430.000
878	605.865	2288.85	443.000
879	605.945	2291.02	458.000
880	606.025	2293.19	456.000
881	606.104	2295.36	438.000
882	606.184	2297.53	427.000
883	606.264	2299.70	462.000
884	606.343	2301.86	455.000
885	606.423	2304.03	456.000
886	606.503	2306.20	442.000
887	606.583	2308.36	442.000
888	606.662	2310.53	434.000
889	606.742	2312.69	438.000
890	606.822	2314.86	480.000
891	606.901	2317.02	476.000
892	606.981	2319.18	462.000
893	607.061	2321.35	449.000
894	607.140	2323.51	437.000
895	607.220	2325.67	448.000
896	607.300	2327.83	474.000
897	607.379	2329.99	476.000
898	607.459	2332.15	448.000
899	607.539	2334.31	445.000
900	607.618	2336.47	467.000
901	607.698	2338.63	475.000
902	607.778	2340.78	472.000
903	607.857	2342.94	461.000
904	607.937	2345.10	452.000
905	608.017	2347.25	453.000
906	608.096	2349.41	471.000
907	608.176	2351.56	477.000
908	608.256	2353.71	481.000
909	608.335	2355.87	448.000
910	608.415	2358.02	457.000
911	608.495	2360.17	467.000
912	608.574	2362.32	475.000
913	608.654	2364.47	486.000
914	608.734	2366.62	480.000
915	608.813	2368.77	449.000
916	608.893	2370.92	455.000
917	608.973	2373.07	492.000
918	609.052	2375.22	487.000
919	609.132	2377.36	476.000
920	609.212	2379.51	469.000
921	609.291	2381.66	454.000
922	609.371	2383.80	485.000
923	609.451	2385.95	499.000
924	609.530	2388.09	477.000
925	609.610	2390.24	455.000
926	609.690	2392.38	476.000
927	609.769	2394.52	481.000
928	609.849	2396.66	490.000
929	609.929	2398.80	497.000
930	610.008	2400.95	473.000
931	610.088	2403.09	474.000
932	610.168	2405.23	493.000
933	610.247	2407.36	493.000
934	610.327	2409.50	494.000
935	610.406	2411.64	472.000
936	610.486	2413.78	471.000
